wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M050,M055,M056,M057,M060,M061,M062
488,4.533644878,7.866624044,12.8923538,4.447331055,10.0682632,7.866624044,8.408803144,6.300491251,12.29504526,8.200606557,4.754230343,10.12622549,9.171375403,4.110332393,3.208677993,4.696460118,4.020259744,3.924728008,6.089912416,8.547546658,2.368090634,14.91958887,6.2429132,6.051206076,3.338251926,5.631621692,2.332374628,13.96854302,10.34587296,9.831196658,7.05939807,7.938286015,9.545230554,12.84128835,7.159880202,6.878966119,11.64392758,11.47599872,5.319242026,2.860690134,7.056151756,7.717291025,8.844426954,3.371623554,4.284188968,2.136438007,9.957183666,8.650717843,3.834788057,8.545293964,9.378926645,6.550301682,3.32296792,5.498663908,3.400419199,6.970520204,7.231879097
489,4.516171085,7.849118473,12.85615639,4.415875928,10.04676027,7.849118473,8.377896305,6.270770202,12.26295264,8.170659238,4.736379402,10.10059723,9.153130516,4.09944605,3.204168487,4.679408371,4.002582479,3.914933551,6.070204904,8.530430068,2.35478538,14.88033793,6.223964366,6.031616196,3.324100278,5.602431237,2.316359508,13.92938464,10.31827179,9.813163418,7.030342408,7.920857166,9.523509011,12.80011811,7.138778147,6.845087515,11.59274949,11.44338113,5.31207589,2.847129336,7.029520818,7.69309699,8.801427409,3.332900435,4.247125076,2.095980755,9.935687184,8.62679159,3.81877881,8.529982268,9.352874965,6.526017839,3.301382731,5.483966305,3.385577828,6.948918994,7.201108377
490,4.496223499,7.830064576,12.81322871,4.37922927,10.021444,7.830064576,8.337504949,6.232927761,12.22639624,8.136639927,4.717577093,10.07310181,9.134598067,4.087313233,3.198799011,4.660850815,3.983164264,3.903366816,6.048562661,8.510830484,2.33831084,14.8331782,6.200688258,6.007717007,3.306695457,5.568679974,2.296770522,13.87992692,10.28405823,9.789704515,6.996687159,7.896959085,9.493908014,12.74709333,7.109111949,6.803232747,11.53211804,11.40574188,5.305806554,2.831199817,7.000475047,7.667169568,8.73900589,3.278423634,4.200472141,2.045095928,9.911725547,8.600520111,3.800447366,8.513428026,9.324396271,6.496207796,3.276032245,5.466181903,3.367369967,6.923188158,7.165784186
491,4.474314714,7.809767713,12.76493423,4.33844591,9.993138575,7.809767713,8.289542684,6.188619183,12.18628404,8.099368455,4.698035301,10.04412804,9.115855568,4.074214703,3.192778068,4.64111398,3.962397542,3.890409271,6.025430733,8.489271426,2.319304472,14.77966386,6.173956576,5.980369187,3.286726354,5.531290719,2.274344889,13.82207367,10.24442789,9.761792045,6.959283794,7.867793122,9.45789299,12.68455434,7.072613647,6.755035643,11.46391324,11.36410953,5.300246268,2.81338224,6.969457581,7.639856452,8.661061575,3.211407699,4.146005355,1.985735434,9.885808166,8.572395989,3.780300067,8.495909037,9.293960097,6.461987137,3.247674471,5.445924232,3.34649198,6.894156683,7.126816534
492,4.450957326,7.788533246,12.71263639,4.294580674,9.962668183,7.788533246,8.235923115,6.139499726,12.14352403,8.059664653,4.677965917,10.01406478,9.096980533,4.060431222,3.18631416,4.620524394,3.940674755,3.876442383,6.001254167,8.466276416,2.298403731,14.7213491,6.144641021,5.950433416,3.264881856,5.491186289,2.249819826,13.7577287,10.20057638,9.730398106,6.918983784,7.834560627,9.416929367,12.61484152,7.031015276,6.702130026,11.3900151,11.3195126,5.295207283,2.794157262,6.936911562,7.611505334,8.571493643,3.135067175,4.085499908,1.919851181,9.858444448,8.542911808,3.758843257,8.477703101,9.262035981,6.424471444,3.21706742,5.423806821,3.323640233,6.862653557,7.085115429
493,4.426663931,7.766666536,12.65769866,4.24868839,9.930857012,7.766666536,8.178559851,6.087224646,12.09902417,8.018348352,4.657580828,9.983300843,9.078050473,4.04624355,3.179615788,4.599408588,3.918388346,3.86184762,5.976478008,8.442368973,2.276246076,14.6597881,6.113613291,5.918770373,3.241850853,5.449289501,2.223932552,13.68879582,10.15369929,9.696494793,6.8766386,7.798462953,9.372482573,12.54029522,6.986048875,6.646149724,11.31230362,11.27297964,5.290501848,2.774005545,6.903280127,7.582463908,8.474201271,3.052616609,4.020730988,1.849395078,9.830143802,8.51256015,3.736583277,8.459088017,9.229093456,6.384776301,3.184969102,5.400443201,3.299511091,6.829507768,7.04159088
494,4.401947123,7.744472944,12.60148452,4.201823883,9.89852925,7.744472944,8.119366497,6.033449198,12.05369244,7.976239382,4.637091922,9.952225069,9.059142902,4.03193245,3.172891455,4.578093091,3.895930756,3.847006451,5.951547303,8.418072619,2.253468961,14.59653504,6.081745086,5.886240735,3.218322235,5.406523171,2.197420284,13.61717883,10.10499224,9.661054204,6.833099712,7.760701451,9.326018035,12.46325578,6.93944648,6.588728562,11.23265882,11.2255392,5.285942214,2.753407747,6.869006416,7.553079866,8.373083638,2.967270548,3.953473787,1.776319032,9.801415637,8.481833599,3.714026471,8.440341586,9.195602058,6.34401729,3.152137528,5.376446902,3.274800919,6.795548303,6.997152894
495,4.377319498,7.722257832,12.54535741,4.155041982,9.866509085,7.722257832,8.060256661,5.979828641,12.00843683,7.934157575,4.616711087,9.921226292,9.040335331,4.017778683,3.166349662,4.556904434,3.873694429,3.832300344,5.926907098,8.393910873,2.230709845,14.53314409,6.049908108,5.853705182,3.194984889,5.363810116,2.17102024,13.54478155,10.05565082,9.625048436,6.789218592,7.722477471,9.279001181,12.38606357,6.89294013,6.531500365,11.1529607,11.17821981,5.281340631,2.732844529,6.834533568,7.523700902,8.272039922,2.882243538,3.885503494,1.702574953,9.772769361,8.451224737,3.69167918,8.421741607,9.162031323,6.303309995,3.119330708,5.352431451,3.250206083,6.761604151,6.952711481
496,4.353293651,7.70032656,12.4906808,4.109397514,9.835620705,7.70032656,8.003143948,5.92801823,11.96416531,7.892922762,4.596650212,9.890693344,9.021705273,4.00406301,3.160198911,4.536169146,3.852071806,3.818110765,5.903002439,8.370407257,2.208606183,14.47116944,6.018974054,5.822024393,3.172527706,5.322073153,2.145469638,13.47350779,10.00687065,9.589449585,6.74584671,7.684992365,9.232897439,12.31105893,6.84826186,6.47609896,11.07508927,11.13205001,5.276509349,2.71279655,6.800304723,7.494674707,8.174969302,2.800750126,3.8185953,1.630114747,9.744714384,8.421226147,3.670047749,8.40356588,9.128850786,6.263769999,3.087306652,5.329010381,3.226422948,6.728504297,6.90917665
497,4.330382177,7.67898449,12.43881816,4.065945305,9.806688297,7.67898449,7.949941967,5.879673221,11.92178585,7.853354774,4.577121184,9.861015057,9.003330242,3.991066192,3.154647704,4.516213756,3.83145533,3.804819184,5.880278373,8.348085291,2.187795433,14.41216526,5.989814625,5.792059047,3.151639575,5.282235098,2.121505696,13.40526136,9.95984733,9.555229749,6.703835537,7.649447484,9.189172236,12.24058223,6.80714371,6.424158172,11.00092455,11.08805835,5.271260619,2.693744471,6.76676302,7.466348976,8.085770955,2.726004858,3.754524394,1.560890325,9.717760113,8.392330412,3.649638519,8.386092205,9.096529982,6.226512885,3.056823371,5.306797219,3.20414788,6.697077732,6.867458407
498,4.309097672,7.658536984,12.39113294,4.025740183,9.780536049,7.658536984,7.902564324,5.836448872,11.88220644,7.816273442,4.558335893,9.832580266,8.985287748,3.979068993,3.149904543,4.497364794,3.812237444,3.792807068,5.859179945,8.327468495,2.168915052,14.35768575,5.963301521,5.764669822,3.133009384,5.245218769,2.099865632,13.34194605,9.915776461,9.523361023,6.664036543,7.617044179,9.149290999,12.17697381,6.771317715,6.377311827,10.93234654,11.04727337,5.265406689,2.676168951,6.734351598,7.439071401,8.00834406,2.66122228,3.695065965,1.496853593,9.692415957,8.365030115,3.630957832,8.36959838,9.065538447,6.192654237,3.028638874,5.286405497,3.184077243,6.668153441,6.828466764
499,4.289952731,7.639289402,12.34898861,3.989836975,9.757988149,7.639289402,7.862924625,5.800000439,11.84633505,7.782498596,4.540506225,9.805777803,8.967655305,3.968352172,3.146177929,4.47994879,3.79481059,3.782455885,5.840152202,8.30908039,2.152602495,14.30928507,5.940306442,5.740717397,3.117326022,5.211946981,2.081286663,13.2854657,9.875853651,9.494815505,6.6273012,7.588983801,9.114719157,12.12257403,6.742515914,6.337193751,10.87123524,11.0107236,5.258759811,2.660550649,6.703513597,7.413189675,7.946587795,2.609616939,3.641995205,1.43995646,9.669191325,8.339817839,3.614512033,8.354362207,9.036345716,6.163309637,3.003511173,5.268448743,3.166907404,6.642560412,6.793111726
500,4.273459948,7.621547105,12.31374863,3.959290507,9.739868785,7.621547105,7.832936477,5.771983178,11.81507966,7.752850068,4.52384407,9.780996502,8.950510426,3.959196491,3.143676366,4.464292275,3.77956721,3.774147102,5.82364019,8.293444497,2.139495219,14.26851741,5.921701087,5.721062452,3.10527838,5.183342552,2.066506008,13.2377241,9.841274504,9.470565291,6.594480979,7.566467702,9.086922137,12.07972325,6.722470343,6.305437769,10.81947068,10.9794376,5.251132235,2.647370226,6.674692155,7.389051491,7.904401338,2.574403382,3.597087304,1.392150835,9.648595625,8.317186167,3.600807463,8.340661485,9.009421324,6.139594668,2.982198277,5.253540488,3.153334727,6.621127634,6.762303305
501,4.258399438,7.604694985,12.28214599,3.931144936,9.724393955,7.604694985,7.807354816,5.747989286,11.78632782,7.725156948,4.507796725,9.757521023,8.934079904,3.951263488,3.142382088,4.450009251,3.765820291,3.767138339,5.809070932,8.279756404,2.128038931,14.23220658,5.905598751,5.703763392,3.095565731,5.157187289,2.05387784,13.19479256,9.809664062,9.44870754,6.563921876,7.54664375,9.062385322,12.04227689,6.706595851,6.277654858,10.77209052,10.95092717,5.243272729,2.63529811,6.646593716,7.365759153,7.87225596,2.54727849,3.555321626,1.347375572,9.629594874,8.296217847,3.588706055,8.328236844,8.983932518,6.11892376,2.962889659,5.240216103,3.141762531,6.602254734,6.734092757
502,4.243278658,7.587931437,12.25019249,3.901988423,9.709293724,7.587931437,7.780085845,5.722845656,11.75747359,7.696865476,4.491710337,9.734377664,8.918445358,3.943985084,3.142047748,4.436444008,3.752614269,3.760444458,5.79551262,8.26682744,2.116346131,14.19623393,5.889605019,5.686398333,3.086437365,5.130781484,2.041337433,13.15161387,9.777917184,9.426737831,6.533438713,7.526037831,9.03684539,12.00299645,6.689497808,6.248711147,10.72325656,10.92216702,5.235952935,2.622792666,6.617747651,7.342247175,7.838611494,2.518375923,3.510924927,1.298876748,9.61084352,8.275672634,3.576783728,8.316586856,8.9587274,6.098104593,2.943372984,5.22668784,3.130207579,6.583810266,6.705999279
503,4.228201223,7.571282083,12.21816976,3.872191805,9.694663382,7.571282083,7.751770077,5.697059597,11.72868472,7.66822121,4.47564507,9.71156771,8.903466535,3.937297613,3.142537469,4.423518503,3.739938759,3.754082797,5.782872049,8.254604739,2.10455447,14.16074001,5.873830027,5.669107524,3.077907194,5.104325681,2.028993659,13.10839902,9.746134203,9.404725886,6.503086198,7.504918326,9.010644712,11.96258136,6.671694031,6.219123199,10.67353503,10.89337996,5.229019413,2.610016457,6.588331494,7.318611565,7.804349959,2.48856539,3.464543476,1.247567107,9.592383624,8.255558616,3.565117802,8.305626229,8.933796788,6.077342629,2.92380355,5.21308455,3.118786405,6.565826603,6.678134781
504,4.213270746,7.554772543,12.18635946,3.842125919,9.680598218,7.554772543,7.723048021,5.671138414,11.70012895,7.639469707,4.459661087,9.689092445,8.889003182,3.931137409,3.143715373,4.411154692,3.727783376,3.748070692,5.771056016,8.243035433,2.092801599,14.12586534,5.858383909,5.652031211,3.069989128,5.078020425,2.016955388,13.06535902,9.714415453,9.382741429,6.472919036,7.483553614,8.984125661,11.92173105,6.653702339,6.189407573,10.62349213,10.86478885,5.222318723,2.597132046,6.558522781,7.294948331,7.770353375,2.458716605,3.416823544,1.194359392,9.574257246,8.235883882,3.5537856,8.295269669,8.909131502,6.056843332,2.904336658,5.199535081,3.107615545,6.54833612,6.650611177
505,4.198590842,7.538428437,12.15504324,3.812161601,9.667193519,7.538428437,7.694560189,5.645589415,11.67197402,7.610856524,4.443818551,9.666953156,8.874915047,3.925440807,3.145445584,4.399274531,3.716137735,3.742425479,5.759971317,8.232066654,2.081225169,14.09175046,5.843376801,5.63530964,3.06269708,5.052066261,2.00533149,13.02270487,9.682861267,9.360854185,6.442991936,7.462212075,8.957630606,11.88114497,6.636040548,6.160080831,10.57369409,10.83661653,5.215697424,2.584301998,6.528499045,7.271353482,7.737503762,2.429699276,3.368411403,1.140166345,9.556506447,8.216656522,3.542864441,8.285431886,8.884722363,6.036812164,2.885127607,5.186168283,3.096811532,6.531371193,6.623540376
506,4.184265125,7.522275387,12.12450274,3.782669687,9.654544574,7.522275387,7.666947092,5.620919906,11.64438767,7.582627219,4.428177626,9.645151128,8.861061876,3.920144141,3.147592223,4.387799976,3.704991451,3.737164496,5.749524749,8.221645534,2.069962831,14.05853589,5.828918839,5.619083058,3.056044961,5.026663734,1.994230837,12.98064757,9.65157198,9.339133876,6.413359604,7.441162089,8.93150192,11.84152255,6.619226478,6.131659531,10.52470711,10.80908583,5.209002076,2.571688876,6.498437821,7.247923025,7.706683139,2.402383117,3.319953322,1.085900711,9.539173286,8.197884623,3.532431648,8.276027586,8.86056019,6.017454587,2.866331696,5.173113006,3.086490901,6.514964195,6.597034292
507,4.170397209,7.506339012,12.09501961,3.754021015,9.642746671,7.506339012,7.640849241,5.597637194,11.61753763,7.555027349,4.412798474,9.623687645,8.847303417,3.915183747,3.150019415,4.376652984,3.694334139,3.732305079,5.739623109,8.211719206,2.059152236,14.02636218,5.815120159,5.603491711,3.050046682,5.002013387,1.983762297,12.93939812,9.620647925,9.317650228,6.384076746,7.420672036,8.906081973,11.80356322,6.603777945,6.104660235,10.47709742,10.7824196,5.20207924,2.559455244,6.468516643,7.22475297,7.678773528,2.377637837,3.272095574,1.032475231,9.522299823,8.179576277,3.52256454,8.266971478,8.836635802,5.998976063,2.848104225,5.160498099,3.076770186,6.499147502,6.571204836
508,4.157090708,7.490644934,12.0668755,3.726586421,9.6318951,7.490644934,7.616907147,5.576248585,11.59159166,7.52830247,4.397741259,9.602563994,8.833499418,3.910495958,3.152591281,4.365755512,3.684155413,3.727864565,5.730173192,8.202234802,2.048931034,13.99536984,5.802090896,5.588675847,3.044716155,4.978315767,1.974034742,12.89916753,9.590189435,9.296472964,6.355198071,7.401010295,8.881713138,11.76796641,6.590212768,6.079599503,10.43143123,10.75684067,5.194775474,2.547763665,6.438913046,7.201939324,7.654656947,2.356333147,3.225484428,0.98080265,9.50592812,8.16173957,3.51334044,8.258178269,8.81294002,5.981582056,2.830600494,5.148452412,3.067765922,6.483953487,6.54616392
509,4.144449236,7.475218773,12.04035207,3.700736741,9.622085149,7.475218773,7.595761321,5.557261386,11.56671748,7.502698141,4.383066144,9.581781458,8.819509625,3.906017108,3.155171945,4.355029515,3.67444489,3.72386029,5.721081795,8.193139455,2.039436877,13.96569941,5.789941185,5.574775712,3.040067291,4.955771416,1.965157043,12.86016679,9.560296844,9.275671807,6.326778284,7.382445247,8.858737785,11.73543158,6.579048765,6.056993895,10.38827475,10.73257188,5.186937339,2.536776703,6.409804564,7.179578095,7.635215416,2.339338759,3.180766155,0.931795709,9.490100236,8.144382594,3.504836669,8.249562669,8.789463662,5.965478028,2.813975802,5.137104794,3.059594644,6.469414526,6.522023455
510,4.132576408,7.46008615,12.01573094,3.676842813,9.613412106,7.46008615,7.578052274,5.541182905,11.54308286,7.478459918,4.368833293,9.561341325,8.805193786,3.901683533,3.15762553,4.34439695,3.665192183,3.720309591,5.712255715,8.184380296,2.030807415,13.93749142,5.778781162,5.561931551,3.036114002,4.934580881,1.957238069,12.82260692,9.531070486,9.255316482,6.298872094,7.36524527,8.837498286,11.70665814,6.570803754,6.037359972,10.3481942,10.70983608,5.178411395,2.526656922,6.381368731,7.157765291,7.621330957,2.327524384,3.138587027,0.886367153,9.474858231,8.127513436,3.497130547,8.241039383,8.766197549,5.95086944,2.798385447,5.126584094,3.052372885,6.455562992,6.498895354
511,4.121575836,7.445272686,11.99329379,3.655275472,9.60597126,7.445272686,7.564420517,5.528520447,11.52085551,7.455833358,4.355102868,9.541244878,8.790411648,3.897431567,3.159816158,4.333779773,3.656386908,3.717229805,5.703601747,8.175904459,2.0231803,13.91088641,5.768720962,5.550283613,3.032870199,4.914944705,1.950386692,12.7866989,9.502610694,9.235476712,6.271534206,7.349678746,8.818337012,11.68234555,6.565995552,6.021214295,10.3117558,10.6888561,5.169044201,2.517566885,6.353783081,7.136596921,7.613885588,2.321759733,3.099593313,0.845429723,9.460244166,8.111140186,3.490299396,8.232523121,8.743132501,5.937961756,2.783984731,5.117019163,3.04621718,6.442431262,6.476891528
512,4.111551136,7.430804,11.97332224,3.636405556,9.599857899,7.430804,7.555506562,5.519781319,11.50020319,7.43506402,4.341935033,9.521493403,8.775022958,3.893197544,3.161607953,4.323099941,3.64801868,3.714638268,5.695026689,8.167659076,2.016693181,13.8860249,5.759870722,5.539972144,3.030349794,4.897063434,1.944711782,12.75265376,9.475017802,9.216222221,6.244819328,7.336014053,8.801596334,11.66319322,6.565141978,6.009073422,10.27952576,10.66985478,5.158682318,2.509669156,6.32722515,7.116168992,7.613761329,2.322914516,3.064431285,0.809896164,9.4463001,8.095270932,3.484420537,8.223928589,8.720259336,5.926960439,2.770928952,5.108538849,3.041244063,6.430051708,6.456123889
513,4.102605922,7.416705714,11.95609796,3.620603901,9.595167313,7.416705714,7.551950918,5.515472828,11.48129363,7.41639746,4.329389951,9.502088186,8.758887464,3.888917799,3.162865037,4.31227941,3.640077114,3.712552317,5.686437336,8.159591279,2.011483711,13.86304742,5.752340576,5.53113739,3.028566698,4.881137611,1.940322208,12.72068248,9.448392144,9.197622734,6.218782167,7.324519572,8.787618623,11.6499006,6.56876085,6.001453916,10.25207029,10.65305497,5.147172304,2.503126299,6.301872471,7.096577514,7.621840201,2.331858446,3.033747213,0.780679217,9.433068095,8.079913765,3.47957129,8.215170497,8.697568874,5.918070949,2.75937341,5.101272003,3.037570069,6.418456707,6.436704349
514,4.096485572,7.403801322,11.94572513,3.611229503,9.59524886,7.403801322,7.559500377,5.520656848,11.46694081,7.402218302,4.318176598,9.483955019,8.742713132,3.885760323,3.164719062,4.302265128,3.633996782,3.712168728,5.679622529,8.153154426,2.009664509,13.84559065,5.748522787,5.525956458,3.030230788,4.869770469,1.939711804,12.69311557,9.423745562,9.180483231,6.194530636,7.316958916,8.778284724,11.64869915,6.58204874,6.003576549,10.23447434,10.64172395,5.134177903,2.499540771,6.27827469,7.078439963,7.651220918,2.360717021,3.014671794,0.765340336,9.421578795,8.066214901,3.477674117,8.206805189,8.675985473,5.91451707,2.751563249,5.096851153,3.037573141,6.410097389,6.421027514
515,4.094345589,7.392664829,11.9448751,3.610303052,9.602442914,7.392664829,7.581612388,5.53844572,11.4590043,7.393981597,4.308742988,9.467772622,8.727187544,3.884652472,3.16815963,4.29384211,3.630837408,3.714341361,5.676002813,8.149471277,2.012621858,13.83614473,5.750037184,5.525855034,3.037309374,4.864628268,1.944577595,12.67141046,9.401701913,9.165312166,6.172812668,7.314304307,8.774564592,11.66332796,6.608205229,6.018657514,10.2297982,10.63798752,5.11963835,2.499893025,6.256628855,7.062096987,7.710459148,2.417353391,3.011642166,0.768310511,9.412534663,8.055003583,3.48004152,8.199336725,8.656201123,5.918414443,2.748958513,5.096318427,3.042854547,6.406727685,6.410709401
516,4.095404772,7.382947622,11.95168028,3.61618792,9.615331285,7.382947622,7.615493447,5.566422448,11.45622026,7.390538543,4.30075784,9.453171668,8.712139872,3.885169625,3.172837785,4.286689416,3.630026339,3.718573178,5.674932545,8.147993068,2.019403896,13.83313037,5.75583525,5.529846235,3.048702517,4.864506102,1.953833244,12.65446855,9.381779552,9.151734471,6.153143003,7.315637041,8.775434271,11.69074795,6.644752645,6.044206498,10.23557111,10.64035626,5.103813448,2.503412618,6.236583603,7.047229348,7.793622342,2.496243746,3.021264271,0.785806795,9.405485484,8.045812442,3.485835885,8.192601388,8.637858097,5.928306327,2.750536843,5.098917073,3.052365814,6.407334165,6.404694042
517,4.09888192,7.374301091,11.96427304,3.627247482,9.632495781,7.374301091,7.658350056,5.602170037,11.45732485,7.390740336,4.293889876,9.439782831,8.697399289,3.886887164,3.178404574,4.280486103,3.630990919,3.724367141,5.67576608,8.148171032,2.029058763,13.83496833,5.764868469,5.536943174,3.063310277,4.868199061,1.966392414,12.64119123,9.363496832,9.139375074,6.13503638,7.320038417,8.7798698,11.72792003,6.689213316,6.077733192,10.24932229,10.64734078,5.086962998,2.509329105,6.217787573,7.033517809,7.894777947,2.591864273,3.040144046,0.814046243,9.399981043,8.038174107,3.494219599,8.186435459,8.620598666,5.942735977,2.755275883,5.103890341,3.065058468,6.4109034,6.401925466
518,4.103995834,7.366376621,11.98078578,3.641845111,9.65251821,7.366376621,7.707388711,5.64327149,11.46105423,7.393438174,4.287807813,9.427236784,8.682794967,3.88938047,3.184511041,4.274911228,3.633158494,3.731226213,5.677857773,8.149456405,2.040634598,13.84007934,5.776088326,5.546158968,3.080032716,4.874502238,1.981168768,12.63047989,9.346372108,9.127858908,6.118007537,7.326589728,8.786847222,11.7718051,6.73910957,6.116747283,10.26858099,10.65745167,5.069346803,2.516872044,6.199889401,7.02064313,8.007993413,2.698691161,3.06488743,0.849245906,9.395571125,8.031621206,3.504355048,8.180675221,8.604065101,5.96024665,2.762153277,5.110481479,3.079884035,6.416421959,6.401347703
519,4.109965311,7.358825601,11.99935089,3.65834418,9.673980381,7.358825601,7.759815912,5.687309813,11.46614457,7.397483254,4.282180373,9.415164202,8.668156077,3.892224923,3.190808233,4.26964385,3.635956407,3.738653356,5.680561981,8.151300421,2.053179541,13.84688412,5.788446304,5.556506731,3.097769894,4.882210725,1.997075969,12.62123593,9.329923735,9.116810902,6.101571213,7.334372273,8.795342579,11.81936408,6.791963733,6.158758461,10.29087643,10.66919952,5.051224663,2.52527099,6.182537726,7.008286074,8.12733619,2.811200599,3.092100363,0.887622839,9.391805516,8.025686369,3.515404618,8.175156956,8.587899675,5.979381603,2.770146668,5.117933735,3.095794041,6.422876414,6.401904784
520,4.116009152,7.351299419,12.01810077,3.675108064,9.695464104,7.351299419,7.812838157,5.731868009,11.47133202,7.401726774,4.276676276,9.403195759,8.653311793,3.894995904,3.196947194,4.264363028,3.638812004,3.746151532,5.683233059,8.153154314,2.065741731,13.85380342,5.800893888,5.566999579,3.115421871,4.890119612,2.013027678,12.61236073,9.313670066,9.105855987,6.085242147,7.342467346,8.804331912,11.86755787,6.845298135,6.201276415,10.31373786,10.68109493,5.03285638,2.533755501,6.165381186,6.996127403,8.246873726,2.923868773,3.118388783,0.925394094,9.388234,8.019902225,3.526530695,8.169716944,8.571744659,5.998684092,2.7782337,5.125490358,3.111740012,6.429253334,6.402540738
521,4.121346156,7.343449462,12.0351678,3.690500136,9.715551187,7.343449462,7.863661945,5.774529084,11.47535274,7.40501993,4.27096424,9.390962127,8.638091285,3.897268793,3.202578971,4.258747818,3.641152631,3.753223704,5.685225363,8.15446932,2.077369309,13.85925798,5.812382561,5.576650628,3.131888708,4.897023993,2.027937559,12.60275569,9.297129457,9.094619094,6.068535078,7.349956245,8.812791262,11.91334738,6.896635103,6.241810832,10.3346945,10.69164849,5.014501757,2.541555131,6.148068417,6.983847879,8.36067347,3.031171874,3.140358629,0.958776725,9.384406363,8.013801404,3.536895666,8.164191469,8.555242325,6.016697374,2.785392016,5.132394597,3.126673474,6.43453929,6.402199596
522,4.125195122,7.334927118,12.04868438,3.70288377,9.732823438,7.334927118,7.909493776,5.812876043,11.47694289,7.406213919,4.264712987,9.378093981,8.622323727,3.898618973,3.207354608,4.252477279,3.642405632,3.759372834,5.685893248,8.154696673,2.087110412,13.86166851,5.821863807,5.584472991,3.146070466,4.901718958,2.040719275,12.59132221,9.279820261,9.082725154,6.050964744,7.355920265,8.819696672,11.95369353,6.943496964,6.277871403,10.3512756,10.6993708,4.996420595,2.547899439,6.130248059,6.971128263,8.462802872,3.127586088,3.154615841,0.983987785,9.37987239,8.006916534,3.545661915,8.158416812,8.538034945,6.031964706,2.790599259,5.1378897,3.139545953,6.437720853,6.399825388
523,4.126774849,7.325383775,12.0567829,3.71062234,9.745862666,7.325383775,7.947540146,5.844491888,11.47483863,7.40415994,4.257591236,9.364221995,8.605838291,3.898621822,3.210925151,4.245230469,3.641998352,3.764101885,5.68459107,8.153287607,2.094013182,13.85945577,5.82828911,5.589479785,3.156867206,4.9029996,2.050286488,12.57696167,9.261260832,9.069799097,6.032045884,7.359440703,8.824024183,11.98555721,6.983406047,6.306967815,10.36101039,10.70277244,4.978872695,2.55201798,6.111568749,6.957649319,8.547329381,3.207587605,3.157766357,0.997244328,9.374181866,7.998780244,3.55199183,8.152229255,8.519764791,6.043029343,2.792833072,5.141218915,3.149308975,6.437784592,6.394362145
524,4.125304138,7.31447082,12.05759574,3.712079218,9.75325068,7.31447082,7.975007556,5.866959626,11.46777613,7.397709188,4.249267706,9.348976842,8.588464148,3.896852723,3.212941646,4.236686446,3.639358137,3.766913818,5.680673185,8.149693358,2.097125757,13.85104048,5.830609955,5.590684125,3.163178988,4.89966101,2.055552861,12.55857547,9.240969526,9.055465854,6.011293238,7.359598856,8.824749837,12.00589935,7.013884678,6.326609757,10.3614281,10.70036402,4.96211786,2.553140311,6.091679124,6.943091808,8.608320446,3.265652613,3.146416116,0.994763405,9.366884576,7.988925165,3.555047797,8.14546508,8.500074134,6.048434544,2.791071101,5.141625492,3.154914066,6.433717079,6.384753895
525,4.120001786,7.30183964,12.04925531,3.70561778,9.75356929,7.30183964,7.989102503,5.877862261,11.45449154,7.385712862,4.239411118,9.331989196,8.570030471,3.892887056,3.213055138,4.226524268,3.633912331,3.767311597,5.673493948,8.143365159,2.095496277,13.83484339,5.827777826,5.587099126,3.163905873,4.89049828,2.055432056,12.535065,9.218464696,9.039350355,5.988221543,7.355476019,8.820849676,12.01168084,7.032455187,6.334306918,10.35005797,10.69065613,4.946415891,2.550495988,6.070227822,6.927136492,8.639843516,3.296257299,3.117171057,0.972762072,9.357530305,7.976883924,3.553992202,8.137960569,8.478605247,6.046723564,2.784290986,5.138352679,3.155312752,6.424504883,6.36994467
526,4.112161626,7.287933248,12.03492026,3.694155977,9.749214382,7.287933248,7.995173656,5.881725661,11.43681389,7.37004929,4.228641831,9.313641003,8.550353337,3.887411446,3.211722624,4.215202164,3.62677227,3.766374671,5.664178732,8.135228982,2.090684032,13.81322858,5.821623958,5.580490628,3.16083321,4.877689532,2.051844877,12.50762119,9.194128105,9.021655682,5.963066714,7.348542551,8.814141915,12.00845683,7.043772,6.334702575,10.33139282,10.67604491,4.930729737,2.545201775,6.047651268,6.910269559,8.652814943,3.309936942,3.073934937,0.936294956,9.347152138,7.963520265,3.550426776,8.130114862,8.455682922,6.040413204,2.774251515,5.132690431,3.152340917,6.411791226,6.351662747
527,4.103629405,7.273475462,12.01905733,3.681717308,9.743570843,7.273475462,8.000351893,5.884642471,11.41753794,7.3534162,4.21779644,9.294633931,8.529490194,3.881419986,3.209677458,4.203425391,3.619413745,3.765469163,5.654295002,8.126600568,2.084925189,13.78974838,5.814698452,5.573290688,3.156529855,4.864218577,2.047447179,12.47837535,9.168790031,9.002960219,5.936554657,7.340933041,8.80713879,12.00379194,7.05409452,6.334060961,10.31156244,10.66000153,4.913992055,2.538960822,6.02466974,6.893213953,8.662052991,3.32075879,3.023463544,0.893418836,9.337031479,7.950007029,3.546492513,8.122414576,8.431952314,6.033024679,2.763418135,5.126454386,3.148552354,6.397947481,6.332393052
