wl,F001,F003,F006,F008,F009,F013,F017,F021,F023,F024,F028,F030,F032,F036,F039,F042,F044,F045,F047,F049,F052,F053,F054,F058,F059,F063,F064,M004,M005,M010,M011,M012,M014,M015,M016,M018,M019,M020,M022,M025,M026,M029,M031,M033,M034,M037,M038,M040,M041,M043,M046,M048,M050,M055,M056,M057,M060,M061,M062,M007
495,14.4499307,17.21713808,10.03089209,5.413924827,7.667889076,17.21713808,15.64031697,8.511771059,9.205583935,16.07898884,14.83090518,9.505169602,7.16350994,11.62971081,4.358822399,15.261632,10.58746175,10.57966869,6.37324474,5.034125157,7.867178821,9.17960179,14.78945562,23.70372945,7.223945954,6.57541867,22.32566929,5.17718316,7.702583022,4.002687552,4.050846797,12.74335849,9.962175221,13.69625327,13.23615484,7.766326654,16.07251379,5.192834275,22.69987492,14.01842812,7.621027291,15.35190742,13.13774572,2.035094136,6.862187975,5.679691871,5.064805054,7.671742436,8.248653442,11.0516221,5.095481158,6.478439289,9.616495917,10.14532695,11.52974408,8.226726038,10.98912809,5.222933499,3.936213689,0.39919473
496,14.63525688,17.66866887,10.32978221,5.426986507,7.836496711,17.66866887,15.79699459,8.60396043,9.544441209,16.5932824,15.1904437,9.816611123,7.380306689,11.74288363,4.505662874,15.38759458,10.82249372,10.9279107,6.615096224,5.169609678,8.116252427,9.311359226,14.97830185,24.15178612,7.350509921,6.780349762,22.56210915,5.46268876,7.97452793,4.271078907,4.189409547,13.28935135,10.28834334,14.17391648,13.83595361,8.097555536,16.80359755,5.339644145,23.30965639,14.60170386,8.069752964,15.8893563,13.65124297,2.19890944,7.241138529,5.977438129,5.415605069,8.028952116,8.626797739,11.45360059,5.333523913,6.797170547,10.07538216,10.57992533,11.81880536,8.543920863,11.28297234,5.468668725,4.179377948,0.544679262
497,14.82607986,18.13082365,10.64116909,5.443892471,8.017473794,18.13082365,15.9608429,8.7010733,9.896654588,17.12337985,15.56292695,10.1429376,7.614404401,11.8573883,4.673466366,15.51447306,11.06335392,11.29099241,6.876507949,5.325581504,8.382494581,9.45009581,15.17252187,24.60474878,7.4828727,7.001619984,22.80593436,5.777314468,8.277563044,4.59487195,4.355748756,13.86736947,10.6349264,14.67971682,14.46674896,8.465909877,17.5714647,5.529716024,23.93452339,15.21925231,8.551122092,16.4697321,14.18606141,2.408359076,7.649823294,6.307050921,5.805340062,8.421243112,9.030844422,11.88902368,5.601502593,7.136452846,10.56104401,11.04421043,12.12391349,8.898041541,11.60138336,5.739387345,4.451401624,0.738429862
498,15.02254546,18.60128053,10.96497343,5.466007614,8.212320389,18.60128053,16.13290646,8.803972088,10.2615459,17.66700693,15.94795245,10.4842101,7.867775998,11.97287099,4.866080194,15.64194937,11.30913594,11.66866012,7.159575087,5.50588622,8.667526157,9.596574136,15.37201471,25.06006154,7.621419051,7.241306526,23.05788579,6.125366452,8.616827238,4.985920132,4.555789696,14.47935398,11.00353159,15.21540203,15.12938769,8.877429275,18.37668644,5.773412379,24.57126385,15.87281618,9.067918844,17.09788908,14.74138107,2.674168153,8.092057109,6.673492464,6.239999006,8.853463584,9.462926635,12.36183671,5.904543406,7.497968251,11.07468863,11.54080245,12.44584498,9.295112248,11.94765952,6.038766754,4.756860673,0.992061174
499,15.22479949,19.07771761,11.30111597,5.494696832,8.422536563,19.07771761,16.31422982,8.913519213,10.63843698,18.22188937,16.34511769,10.8404897,8.142394404,12.08897788,5.087351682,15.76970548,11.55893338,12.06066016,7.46639281,5.714369407,8.972968034,9.751556795,15.57667937,25.51516851,7.766533732,7.501486584,23.31870433,6.511150882,8.997459387,5.456076906,4.795457635,15.12724601,11.39576609,15.78271984,15.82471658,9.338153326,19.21983394,6.081095677,25.21666572,16.56413821,9.622927391,17.77868151,15.31638197,3.007061776,8.571654814,7.081724976,6.725570872,9.330461693,9.925177525,12.87598497,6.247772557,7.883398826,11.61752319,12.07232158,12.78537634,9.741157164,12.32509915,6.370484351,5.10033105,1.317187839
500,15.43298776,19.55781298,11.64951742,5.531325021,8.64962238,19.55781298,16.50585754,9.030577093,11.02664966,18.78575288,16.75402019,11.21183744,8.440232542,12.20535515,5.34112815,15.89742334,11.81183983,12.46673881,7.799056288,5.95487665,9.300441086,9.915806381,15.78641486,25.9675138,7.918601501,7.784237349,23.58913087,6.938973927,9.424598364,6.017195723,5.080677846,15.81298671,11.81323711,16.38341799,16.55358243,9.854121627,20.10147841,6.463128386,25.86751694,17.2949611,10.2189319,18.51696363,15.91024413,3.417765051,9.092431249,7.536710676,7.268044633,9.857085598,10.41973024,13.43541379,6.636316252,8.294426635,12.19075483,12.64138802,13.14328409,10.24220047,12.73700063,6.738217533,5.486388712,1.725424503
501,15.65318905,20.07385481,12.02987335,5.571996403,8.90017841,20.07385481,16.7124085,9.157770308,11.45053028,19.39957961,17.19648848,11.62075927,8.774794799,12.32639233,5.632222765,16.02873924,12.08255399,12.91161032,8.17273157,6.231472833,9.665589832,10.09387074,16.01166129,26.4456477,8.083318579,8.101141484,23.87771418,7.426463531,9.913374442,6.677148208,5.414985123,16.57310913,12.2799782,17.05301639,17.36034835,10.44449432,21.07752949,6.912140604,26.56852663,18.10895842,10.88900746,19.34446243,16.56213395,3.904446653,9.678742265,8.05588883,7.889728345,10.45447675,10.97223647,14.06436179,7.079803478,8.753486617,12.82702121,13.27783242,13.54183325,10.81580436,13.20001422,7.154840633,5.929739405,2.212194512
502,15.88978996,20.6526101,12.4569774,5.612253711,9.177438855,20.6526101,16.93615956,9.296083233,11.92903011,20.09655202,17.68928259,12.08398751,9.153915166,12.45578241,5.959862378,16.16673884,12.38309227,13.41401415,8.596362462,6.542822613,10.07825775,10.28830339,16.26034988,26.97379506,8.264511819,8.458485577,24.19001306,7.981861991,10.46923154,7.42829099,5.794278927,17.43266446,12.81209963,17.81604839,18.27717448,11.11669646,22.18907804,7.410879028,27.35672589,19.03672965,11.65466119,20.27936216,17.30221757,4.453536319,10.34440186,8.646618779,8.60043866,11.13290319,11.59941587,14.77643795,7.579609993,9.275399521,13.54931478,14.00094153,13.99676006,11.46822271,13.72282787,7.625791407,6.436142909,2.760857095
503,16.14039805,21.28347513,12.92339743,5.652619601,9.477854224,21.28347513,17.17464225,9.44391798,12.45337837,20.86269642,18.22439728,12.59292285,9.571060977,12.59212678,6.319514844,16.31027811,12.70852484,13.96473443,9.062710774,6.884671233,10.53136415,10.49687546,16.5286163,27.5429118,8.459761936,8.850402704,24.52228346,8.595397008,11.08277898,8.259205025,6.213031532,18.37637102,13.39932365,18.65778183,19.28660313,11.859165,23.41446706,7.954881023,28.21738564,20.06040644,12.50132539,21.30620298,18.11617461,5.058150754,11.07741209,9.298742853,9.387427445,11.88090297,12.29000353,15.55964315,8.128482154,9.850426122,14.34437492,14.79751965,14.4990479,12.18851716,14.2967964,8.143592394,6.996756227,3.364930717
504,16.40262083,21.95584621,13.42170131,5.693616734,9.797875029,21.95584621,17.42538813,9.599676661,13.01480428,21.68403907,18.79382729,13.13896598,10.01969957,12.73402684,6.706648014,16.45821304,13.05392187,14.55455531,9.564538317,7.252763935,11.01782834,10.71735807,16.81259623,28.14395388,8.666649643,9.271025944,24.87078134,9.257296282,11.74462611,9.15847127,6.66571521,19.38894712,14.0313725,19.56348456,20.37117659,12.66033688,24.73203953,8.539683955,29.13577677,21.16212042,13.41443234,22.40952509,18.98968467,5.711406662,11.86577503,10.00210338,10.23794657,12.68701413,13.03273453,16.40197827,8.71916632,10.4688272,15.19894101,15.65437109,15.03968012,12.96574935,14.91327465,8.700766129,7.602736363,4.017933842
505,16.67406586,22.65911964,13.94445691,5.735767767,10.13395178,22.65911964,17.68592874,9.761761387,13.60453704,22.54660626,19.38956737,13.71351759,10.49329827,12.88008397,7.116729744,16.60939962,13.41435352,15.17426094,10.0946069,7.642845963,11.53056965,10.94752232,17.10842533,28.76787723,8.882755651,9.714488375,25.23176263,9.957787511,12.44538227,10.11467068,7.146802232,20.45511107,14.69796843,20.51842442,21.5134372,13.50864906,26.12013845,9.160825188,30.09717021,22.3240032,14.37941432,23.57386864,19.90842739,6.406420747,12.69749274,10.7465427,11.1392479,13.53977473,13.81634396,17.29144416,9.34440885,11.12086352,16.09975244,16.55830014,15.60964008,13.78898095,15.56361745,9.28983515,8.245240323,4.713384935
506,16.95234068,23.38269172,14.48423209,5.779595358,10.48253499,23.38269172,17.95379563,9.928574271,14.21380589,23.43642427,20.00361227,14.30797835,10.98532441,13.02889955,7.545227885,16.76269384,13.78488996,15.81463546,10.64567834,8.050662558,12.06250737,11.18513935,17.41223929,29.40563779,9.105660675,10.17492308,25.60148329,10.6870984,13.17565678,11.11638422,7.65076487,21.55958118,15.38883369,21.50786927,22.69592725,14.3925385,27.55710681,9.813842087,31.08683687,23.52818642,15.38170362,24.78377383,20.85808236,7.136309713,13.56056727,11.52190314,12.0785833,14.4277228,14.62956691,18.21604172,9.996956103,11.79679588,17.03354859,17.49611112,16.19991114,14.6472736,16.23917964,9.903321995,8.915425109,5.444802461
507,17.23505281,24.11595877,15.03359471,5.825622167,10.84007517,24.11595877,18.22652035,10.09851743,14.83384002,24.33951939,20.62795674,14.91374896,11.48924533,13.17907497,7.987610292,16.91695168,14.16060136,16.46646301,11.21051444,8.471958965,12.60656083,11.42798026,17.72017377,30.04819149,9.332945426,10.64646312,25.97619926,11.43545664,13.92605897,12.15219283,8.172075397,22.68707577,16.09369052,22.51708695,23.90118905,15.30044214,29.0212876,10.49427202,32.09004764,24.75680172,16.40673251,26.02378083,21.82432922,7.894190264,14.44300069,12.31802702,13.04320464,15.33939641,15.46113847,19.1637718,10.66955444,12.48688504,17.98706884,18.45460833,16.80147667,15.52968894,16.93131604,10.5337492,9.604447728,6.205704886
508,17.5198098,24.84831707,15.58511265,5.874370852,11.20302283,24.84831707,18.50163443,10.26999296,15.45586866,25.24191791,21.25459552,15.5222301,11.99852837,13.32921163,8.439344816,17.07102913,14.53655788,17.12052773,11.78187701,8.902480425,13.15564933,11.67381617,18.02836446,30.68649427,9.562190618,11.1232416,26.35216649,12.19308994,14.6871982,13.21067749,8.705206084,23.82231315,16.80226117,23.5313453,25.11176492,16.22079694,30.49102382,11.19765235,33.09207346,25.99198071,17.43993327,27.27842981,22.79284758,8.673179104,15.33279507,13.12475668,14.02036379,16.26333359,16.29979371,20.12263529,11.35495021,13.18139178,18.94705256,19.42059607,17.40532003,16.42528864,17.6313815,11.1736393,10.30346518,6.989610673
509,17.80421919,25.56916293,16.13135377,5.92636407,11.56782848,25.56916293,18.77666943,10.44140299,16.07112102,26.12964609,21.87552338,16.12482245,12.50664085,13.4779109,8.895899313,17.22378218,14.90782969,17.76761378,12.35252787,9.337972182,13.70269218,11.92041821,18.33294702,31.31150208,9.790976965,11.59939157,26.72564093,12.95022599,15.44968379,14.28041913,9.244629204,24.95001163,17.50426789,24.53591217,26.31019717,17.14203984,31.94465847,11.91952044,34.07818521,27.21585504,18.4667382,28.53226095,23.74931704,9.466392937,16.21795246,13.93193445,14.99731261,17.18807239,17.13426774,21.08063306,12.04588978,13.87057687,19.90023915,20.38087866,18.00242458,17.32313435,18.33073084,11.81551484,11.00363448,7.790038288
510,18.08588852,26.26789266,16.66488594,5.982124482,11.93094264,26.26789266,19.04915689,10.61114962,16.67082632,26.98873023,22.48273505,16.71292671,13.0070501,13.62377417,9.352741635,17.37406681,15.26948695,18.39850528,12.91522882,9.774179477,14.24060871,12.16555748,18.63005713,31.91417086,10.01688518,12.06904613,27.09287853,13.6970925,16.20412507,15.34999873,9.784817028,26.05488953,18.18943291,25.51605542,27.4790281,18.05260781,33.36053453,12.65541366,35.03365382,28.41055633,19.47257957,29.76981443,24.67941724,10.26694847,17.08647493,14.72940266,15.96130298,18.10215086,17.95329563,22.02576599,12.73511952,14.5447011,20.83336798,21.32226038,18.58377368,18.2122877,19.02071891,12.45189835,11.69611262,8.600506195
511,18.36242533,26.93390255,17.17827701,6.042174744,12.28881581,26.93390255,19.31662836,10.77763497,17.24621378,27.80519662,23.06822529,17.27794355,13.49322347,13.76540284,9.805339634,17.52073901,15.61659984,19.00398639,13.46274167,10.20684756,14.76231822,12.40700511,18.91583046,32.48545653,10.23749597,12.52633835,27.45013522,14.42391717,16.94113138,16.40799724,10.32024183,27.12166515,18.8474785,26.45704288,28.60080003,18.94093779,34.71699499,13.40086937,35.9437502,29.55821621,20.44288966,30.97563043,25.56882778,11.0679624,17.92636454,15.50700363,16.89958676,18.99410706,18.74561247,22.94603494,13.41538576,15.19402524,21.73317843,22.23154556,19.14035068,19.08181036,19.69270052,13.07531236,12.37205661,9.414532859
512,18.63143715,27.55658891,17.66409487,6.107037516,12.6378985,27.55658891,19.57661538,10.93926116,17.7885126,28.56507152,23.62398884,17.81127366,13.95862829,13.90139828,10.24916117,17.66265477,15.94423852,19.57484125,13.98782824,10.63172166,15.26074003,12.64253222,19.1864027,33.01631504,10.45039006,12.96540131,27.79366697,15.12092769,17.65131206,17.4429956,10.84537588,28.1350568,19.46812689,27.3441424,29.65805527,19.79546674,35.99238286,14.15142494,36.79374525,30.64096631,21.36310077,32.13424911,26.40322828,11.86255144,18.72562336,16.25457971,17.79941581,19.85247902,19.49995335,23.82944079,14.07943489,15.80881007,22.58640989,23.09553849,19.66313896,19.92076397,20.33803051,13.67827943,13.02262345,10.22563675
513,18.89053153,28.12534804,18.11490736,6.177235455,12.97464123,28.12534804,19.82664951,11.09443028,18.28895201,29.25438123,24.14202046,18.30431774,14.39673188,14.03036189,10.67967408,17.79867007,16.24747315,20.10185401,14.48325034,11.04454703,15.72879344,12.86990992,19.4379095,33.49770232,10.65314815,13.38036808,28.11972972,15.77835177,18.32527644,18.44357479,11.35469145,29.07978281,20.04110033,28.16262184,30.63333612,20.60463161,37.16504112,14.90261774,37.56890989,31.64093826,22.21864516,33.23021067,27.16829836,12.64383229,19.47225343,16.96197322,18.64804201,20.66580479,20.20505335,24.66398441,14.72001324,16.37931636,23.37980173,23.90104347,20.14312188,20.71821018,20.94806373,14.25332207,13.63897015,11.02733632
514,19.15078804,28.6787622,18.56439501,6.255479294,13.31941196,28.6787622,20.08219935,11.25437498,18.78370441,29.92714676,24.65625984,18.79470677,14.84248896,14.15551871,11.12916037,17.93082627,16.54343236,20.62245649,14.98675036,11.47559649,16.20170614,13.10007183,19.68520305,33.96151611,10.85720992,13.80407846,28.44602277,16.45944798,19.01912156,19.50850628,11.89181995,30.03344402,20.61632898,28.98117468,31.60414115,21.44332695,38.33396016,15.71308022,38.32447517,32.64597262,23.08273685,34.35016543,27.92397604,13.48448624,20.23702316,17.69384421,19.52486864,21.50084385,20.91611025,25.51492012,15.38697378,16.95750645,24.17598853,24.71525881,20.62197284,21.54223698,21.5708421,14.84517745,14.2748719,11.89599933
515,19.42314529,29.25765662,19.0460534,6.343133207,13.69134121,29.25765662,20.35750959,11.42921905,19.3096852,30.6395403,25.20107171,19.32023615,15.32926623,14.28088458,11.62664039,18.06197162,16.85051969,21.17504389,15.53458456,11.95210408,16.71370207,13.34366423,19.94374025,34.4418538,11.07382587,14.26755837,28.78994011,17.22216178,19.78509407,20.7236885,12.49525712,31.07104103,21.24260874,29.86763073,32.6479857,22.38012766,39.59739103,16.63096069,39.11837906,33.74163186,24.02635512,35.57587766,28.73119546,14.44588108,21.08603926,18.50962144,20.50321976,22.4200983,21.686953,26.44429608,16.12541037,17.59301811,25.03660238,25.60307748,21.14093945,22.45570365,22.25181818,15.4954891,14.98023898,12.89522359
516,19.70499931,29.85479202,19.55217299,6.438700019,14.08502326,29.85479202,20.64827587,11.61570129,19.85923807,31.3808149,25.76908833,19.87255311,15.84814903,14.40624703,12.16268949,18.19217242,17.16571773,21.75184537,16.11728556,12.46525689,17.25619491,13.59802718,20.21056391,34.93297081,11.30029298,14.76222012,29.14727967,18.04875118,20.60802779,22.05839285,13.1517717,32.17339173,21.90796048,30.80596233,33.74743729,23.3939912,40.93256775,17.63607023,39.93995293,34.90663051,25.03158017,36.88455839,29.57713044,15.50416324,22.00031134,19.39130033,21.56122842,23.40572011,22.50426351,27.43530392,16.92093075,18.27262528,25.946879,26.54784589,21.69036634,23.43982878,22.97846271,16.19213918,15.74043101,13.99937265
517,19.99374617,30.46292915,20.07504425,6.540682558,14.49505243,30.46292915,20.95019382,11.81056051,20.4247067,32.14022363,26.35294196,20.4433049,16.39022269,14.53139364,12.72788307,18.32149502,17.48600904,22.34509008,16.72538599,13.006242,17.82059833,13.86050078,20.4827168,35.42912261,11.53390822,15.27947601,29.51383941,18.92147421,21.47275649,23.48189074,13.84813246,33.32131405,22.60040506,31.78014179,34.88506343,24.46387502,42.31672429,18.70821996,40.7785281,36.11968308,26.08049217,38.25341865,30.44895478,16.63547914,22.96084899,20.32087629,22.67702764,24.43986127,23.35472369,28.47113526,17.75914268,18.9831019,26.89205411,27.53291039,22.26059812,24.47583096,23.73824642,16.92300985,16.54080759,15.18281007
518,20.28678192,31.07482874,20.60695764,6.647583648,14.916023,31.07482874,21.2589591,12.01053554,20.99843479,32.90701953,26.94526485,21.02413876,16.94657254,14.65611196,13.31279649,18.45000573,17.80837621,22.94700719,17.34941846,13.5662465,18.39832604,14.12842509,20.75724172,35.92456462,11.77196856,15.81073831,29.88541726,19.82258886,22.36411398,24.96345358,14.57110813,34.49562589,23.30796336,32.77414144,36.04343161,25.5687366,43.72709468,19.82722096,41.62343591,37.35950408,27.15517131,39.6596695,31.3338423,17.81597521,23.94866181,21.28034472,23.82875046,25.50467376,24.22501543,29.53498174,18.6256539,19.7112219,27.85736341,28.54161737,22.84197942,25.5449288,24.51864008,17.67598326,17.36672835,16.41989942
519,20.5815026,31.68325152,21.14020364,6.757906115,15.34252928,31.68325152,21.57026733,12.21236518,21.57276602,33.67045566,27.53868927,21.60670195,17.50828391,14.78018954,13.90800514,18.57777087,18.1298018,23.54982585,17.9799156,14.13645747,18.98079171,14.39914021,21.03118146,36.41355228,12.01177097,16.34741934,30.25781116,20.73435316,23.26693406,26.47235275,15.30746747,35.67714516,24.01865624,33.77193361,37.20510935,26.68753338,45.1409129,20.97288434,42.46400771,38.60480805,28.23769777,41.08052196,32.2189668,19.02179788,24.94475938,22.25170103,24.99452993,26.58230955,25.10182065,30.610035,19.50607216,20.44375922,28.82804261,29.55731321,23.42485487,26.62834089,25.30711441,18.43894155,18.20355291,17.68500424
520,20.87530428,32.28095824,21.6670727,6.870152785,15.76916558,32.28095824,21.87981416,12.41278825,22.14004408,34.41978507,28.12584749,22.1826417,18.06644214,14.90341394,14.50408438,18.70485678,18.44726839,24.14577522,18.60741002,14.70806198,19.55940903,14.6699862,21.30157882,36.89034104,12.25061242,16.88093138,30.62681906,21.63902513,24.1660505,27.97785968,16.04397924,36.84668977,24.72050456,34.7574906,38.35266416,27.79922284,46.53541296,22.1250212,43.28957483,39.83430949,29.31015174,42.49318709,33.0915021,20.22909358,25.93015131,23.21694064,26.15249907,27.65492063,25.97182123,31.67948665,20.38600521,21.1674878,29.78932744,30.56334429,23.9995691,27.70728582,26.09114016,19.19976688,19.03664088,18.9524881
521,21.16558301,32.86070962,22.17985529,6.982826485,16.19052618,32.86070962,22.18329522,12.60854356,22.69261266,35.14426082,28.69937175,22.74360527,18.61213256,15.02557272,15.09160961,18.83132978,18.75775856,24.72708447,19.22243434,15.27224714,20.12559169,14.93830314,21.56547657,37.34918633,12.48578988,17.40268674,30.9882389,22.51886276,25.04629711,29.44924576,16.76741218,37.98507764,25.4015292,35.71478476,39.46866355,28.88276242,47.88782885,23.26344264,44.08946861,41.02672293,30.3546134,43.87487591,33.93862201,21.41400874,26.88584718,24.15805894,27.28079092,28.70465898,26.82169908,32.72652834,21.25106079,21.86918158,30.72645359,31.54305698,24.55646672,28.76298218,26.85818808,19.9463414,19.85135187,20.19671455
522,21.44973484,33.4152664,22.67084189,7.094430038,16.60120539,33.4152664,22.47640617,12.79636992,23.22281545,35.83313595,29.25189433,23.28123989,19.13644049,15.14645343,15.66115618,18.95725619,19.05825487,25.28598275,19.81552118,15.82020001,20.67075336,15.20143112,21.81991753,37.7843436,12.71460033,17.9040977,31.33786863,23.35612408,25.89250768,30.85578239,17.46453504,39.07312667,26.04975102,36.6277884,40.53567501,29.91710959,49.17539458,24.36795974,44.8530204,42.16076288,31.35316294,45.20279947,34.74750033,22.55268978,27.7928566,25.05705135,28.35753852,29.71367657,27.63813611,33.73435168,22.08684665,22.5356145,31.62465679,32.47979766,25.08589237,29.77664858,27.59572891,20.66654726,20.63304551,21.39204716
523,21.72515582,33.93738932,23.13232295,7.203466272,16.99579752,33.93738932,22.75484263,12.97300615,23.72299614,36.47566352,29.77604748,23.78719281,19.63045127,15.26584362,16.20329948,19.08270233,19.34573991,25.81469922,20.37720316,16.34310768,21.18630773,15.45671022,22.06194447,38.19006828,12.93434072,18.37657657,31.67150618,24.13306711,26.689516,32.16674098,18.12211658,40.09165477,26.65319089,37.48047385,41.53626607,30.88122181,50.37534415,25.41838363,45.56956152,43.21514386,32.28788055,46.45416881,35.50531089,23.62128313,28.63218915,25.89591327,29.3608749,30.6641254,28.40781422,34.68614833,22.87897054,23.15356048,32.46917274,33.35691271,25.57819066,30.7295036,28.2912334,21.34826661,21.3670814,22.51284948
524,21.98924201,34.41983912,23.55658893,7.308438013,17.36889685,34.41983912,23.01430025,13.13519106,24.18549842,37.0610966,30.26446346,24.25311128,20.08525024,15.38353086,16.70861489,19.20773453,19.61719624,26.30546304,20.8980129,16.83215724,21.66366849,15.70148051,22.28860018,38.56061581,13.14230804,18.81153563,31.9849495,24.83194985,27.42215587,33.35139292,18.72692556,41.02147985,27.19986968,38.25681343,42.45300422,31.75405654,51.46491155,26.39452538,46.22842332,44.16858039,33.14084641,47.60619497,36.19922748,24.59593522,29.38485444,26.65664013,30.2689331,31.53815744,29.11741531,35.5651099,23.6130402,23.70979347,33.24523716,34.15774851,26.02370623,31.60276585,28.93217228,21.97938161,22.03881918,23.53348506
525,22.23938945,34.85537652,23.93593032,7.407848085,17.7150977,34.85537652,23.25047467,13.27966346,24.60266598,37.57868822,30.70977454,24.67064254,20.49192272,15.4993027,17.16767777,19.33241912,19.86960644,26.75050337,21.36848302,17.27853576,22.09424932,15.93308207,22.49692747,38.89024164,13.33579926,19.20038719,32.27399653,25.43503032,28.07526109,34.37900963,19.26573071,41.84341983,27.67780825,38.94077946,43.26845698,32.51457124,52.42133078,27.27619611,46.81893714,44.99978699,33.89414069,48.63608898,36.81642392,25.45279248,30.03186204,27.32122731,31.05984615,32.31792466,29.75362128,36.35442802,24.27466339,24.19108741,33.93808575,34.86565143,26.4127837,32.37765391,29.5060163,22.54777441,22.63361844,24.42831747
526,22.48038723,35.25006923,24.28067771,7.505200455,18.0465116,35.25006923,23.47074441,13.41121615,24.98421782,38.03950935,31.12232453,25.05274048,20.8686244,15.61312479,17.60652156,19.45601419,20.10619202,27.16158922,21.80776233,17.70659782,22.49314163,16.15623311,22.68939434,39.18327903,13.5186332,19.56042853,32.54490556,25.97703861,28.68400158,35.32224617,19.77564652,42.58838322,28.10671546,39.55929282,44.01074783,33.21014288,53.27727906,28.12385382,47.35151122,45.74991082,34.58014654,49.59426086,37.37542088,26.25448432,30.60714386,27.92621534,31.77637171,33.04548892,30.34319005,37.09211068,24.90308057,24.61936975,34.5752128,35.51199319,26.75981208,33.09812532,30.03997316,23.08173131,23.18381548,25.26389996
527,22.71873494,35.61652778,24.60715117,7.604800969,18.37821837,35.61652778,23.6854538,13.53708367,25.34594182,38.46378767,31.51805031,25.41836632,21.2388629,15.72521216,18.05511819,19.57789963,20.33270898,27.55613549,22.24070141,18.14436943,22.88119146,16.37743357,22.87115761,39.44937363,13.69668185,19.91416664,32.80706895,26.50373627,29.29159926,36.26975311,20.29921244,43.30085896,28.51467461,40.15033405,44.72030948,33.89967739,54.08252366,29.00530428,47.84580229,46.47340918,35.24299929,50.54384299,37.90431762,27.07451068,31.15726005,28.51901435,32.47486445,33.77219781,30.92094834,37.82530041,25.54369448,25.02577992,35.1936079,36.13879367,27.08630411,33.81799728,30.56835784,23.61591413,23.72990547,26.11865123
528,22.95439442,35.95732714,24.91662536,7.706355273,18.70926474,35.95732714,23.89474718,13.65766752,25.68928504,38.85451129,31.89797374,25.76817829,21.60175149,15.83572644,18.50995084,19.69832441,20.54994168,27.93484016,22.66638558,18.58854489,23.25844446,16.59669614,23.04329328,39.69074944,13.87032194,20.26082832,33.06098576,27.01392853,29.89496593,37.21479515,20.83133471,43.98203556,28.90226823,40.71446497,45.39817324,34.57942561,54.83993369,29.91138025,48.30501445,47.16896183,35.88240747,51.48112995,38.40465584,27.90532382,31.68216261,29.09792411,33.15385297,34.49413203,31.48568125,38.55089073,26.19135634,25.41090977,35.79274978,36.74537149,27.39329006,34.53327789,31.08930208,24.1477683,24.26948639,26.98473297
529,23.18732752,36.2750423,25.21037496,7.809569014,19.03869742,36.2750423,24.09876889,13.77336919,26.01569448,39.21466831,32.26311669,26.10283462,21.95640343,15.94482927,18.96750266,19.8175375,20.75867449,28.29840124,23.08390015,19.03581851,23.6249463,16.8140335,23.20687732,39.90963049,14.03993019,20.59964038,33.30715505,27.50642062,30.49101337,38.15063699,21.36691955,44.63310154,29.27007887,41.25224739,46.04537046,35.24563841,55.55237827,30.83291448,48.73235182,47.83524852,36.49807958,52.40241632,38.87797724,28.73937597,32.18180357,29.66124445,33.81186587,35.20737224,32.03617384,39.26577511,26.84091733,25.77535117,36.37211715,37.33104529,27.68180016,35.23997525,31.60093758,24.67473925,24.80015619,27.8543069
530,23.41749609,36.57224825,25.48967461,7.914147836,19.36556315,36.57224825,24.29766325,13.88459017,26.3266172,39.54724686,32.61450099,26.42299353,22.30193198,16.05268227,19.42425681,19.93578787,20.95969175,28.6475167,23.49233041,19.48288457,23.98074264,17.02945835,23.36298572,40.1082408,14.20588333,20.92982964,33.54607589,27.98001777,31.07665337,39.0705433,21.90087318,45.25524543,29.61868905,41.76424314,46.66293244,35.89456664,56.22272652,31.76073972,49.1310185,48.47094901,37.08972415,53.3039967,39.32582353,29.56911939,32.65613492,30.20727516,34.44743174,35.90799911,32.57121122,39.96684706,27.48722866,26.11969596,36.93118872,37.89513369,27.95286466,35.93409746,32.10139605,25.1942724,25.31951286,28.71953473
531,23.64486198,36.85151997,25.75579899,8.019797387,19.68890864,36.85151997,24.49157462,13.99173193,26.62350021,39.85523503,32.95314851,26.72931327,22.63745042,16.15944706,19.87669647,20.0533245,21.15377784,28.98288454,23.89076169,19.92643738,24.32587913,17.24298337,23.51269445,40.28880437,14.36855807,21.25062289,33.77824734,28.43352521,31.6487977,39.9677788,22.42810182,45.84965573,29.94868132,42.25101403,47.25189051,36.52246117,56.85384754,32.68568872,49.50421859,49.07474306,37.65704968,54.18216565,39.74973639,30.38700633,33.10510868,30.73431604,35.05907917,36.5920933,33.08957847,40.65100007,28.12514152,26.44453601,37.46944321,38.43695534,28.20751382,36.61165262,32.58880922,25.70381317,25.82515436,29.57257815
532,23.86938703,37.11543244,26.01002275,8.126223311,20.00778062,37.11543244,24.68064731,14.09519596,26.90779054,40.14162094,33.28008112,27.02245205,22.96207199,16.2652853,20.32130478,20.17039635,21.34171709,29.30520275,24.27827927,20.36317122,24.66040143,17.45462124,23.65707952,40.45354522,14.52833115,21.56124695,34.00416846,28.86574816,32.20435816,40.83560815,22.9435117,46.41752097,30.26063821,42.71312189,47.81327601,37.12557286,57.44861045,33.59859424,49.85515619,49.64531041,38.1997647,55.03321778,40.15125754,31.18548902,33.52867685,31.24066689,35.64533677,37.25573549,33.59006068,41.31512763,28.74950711,26.75046319,37.98635933,38.95582885,28.44677787,37.26864883,33.06130879,26.20080699,26.31467867,30.40559887
