wl,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_100,Y_101,Y_102,Y_103,Y_104,Y_105,Y_106,Y_107,Y_108,Y_109,Y_110,Y_111,Y_112,Y_113,Y_114,Y_115,Y_116,Y_117,Y_118,Y_119,Y_120,Y_121,Y_122,Y_123,Y_124,Y_125,Y_126,Y_127,Y_128,Y_129,Y_500,Y_501,Y_502,Y_503,Y_504,Y_505,Y_506,Y_507,Y_508,Y_509,Y_510,Y_511,Y_512,Y_514,Y_515,Y_517,Y_518,Y_519,Y_520,Y_521,Y_522,Y_142
495,24.60132486,31.60632694,30.82052079,33.59489315,30.00389866,27.20883738,29.28788638,27.68574745,31.69909624,30.17819939,34.44411225,24.33902463,28.24382041,28.01611738,30.038427,27.65006378,33.41905027,27.64875356,28.50223235,31.23144164,24.71535516,28.91851654,29.07085133,30.37514271,34.16641053,33.51739757,34.84252181,43.82271431,34.77887306,37.55436512,34.96417533,38.19153734,41.15661373,27.60699576,39.99161978,21.24317459,44.44847596,22.18507248,32.4786955,24.23127211,20.93414934,45.89443042,28.79339806,22.96867672,29.86044563,27.37486687,34.38456614,23.44785916,34.2150284,39.26056888,27.25218066,38.89107354,22.92699788,41.80650374,33.2838236,23.21987485,38.71943469,39.22782502,40.85550848,32.67393114,36.02214341,39.39041513,32.94716461,33.22099724,33.73621312,33.23184288,40.50725352,38.96139566,27.45161404,14.85759757,14.84947733,35.41410065,23.39712739,20.61809443,25.01273308,21.91747692,34.75162519,30.20932192
496,25.28574223,32.67992959,31.65070057,34.47450204,30.3506107,28.07468373,29.93537922,28.53823078,32.55861098,30.76567721,35.088618,24.75837983,29.05581377,28.92197791,30.80831618,28.48729888,34.33834036,28.37104182,29.25200964,31.66097793,25.52106178,29.53953424,29.70707977,31.21033299,35.47856952,34.7969802,35.55105899,44.43032259,35.33509003,38.13655075,35.76600094,38.8222019,42.18274103,28.32470433,40.90290769,22.0729891,44.99783479,23.19394138,33.34717371,24.83384474,21.82591488,46.71907525,29.71507224,23.88739214,30.70789983,28.13151952,35.08066749,24.39502279,35.11253223,40.08004016,28.00340876,39.71872247,23.32827676,42.45640039,34.00677955,23.91203333,39.33009034,39.80343263,41.51072211,33.2943831,36.7388714,40.20929546,33.7588032,34.02758081,34.69798014,33.91698361,41.22068257,39.66291636,28.31996922,15.63406289,15.58190154,36.18166039,24.20863885,21.45103552,25.97810833,22.75541013,35.50082011,30.71550229
497,25.94684271,33.71732561,32.45295618,35.32425835,30.68568627,28.91111317,30.56063728,29.36081165,33.38889042,31.33281496,35.71073481,25.16388226,29.83974752,29.79724443,31.55076125,29.29538896,35.22682221,29.06896072,29.97657366,32.07542135,26.29940478,30.13932367,30.32138458,32.01613045,36.74629532,36.03326225,36.23508996,45.01838237,35.87367141,38.70167981,36.5417895,39.43307272,43.17516409,29.01720648,41.78425665,22.87605213,45.53120145,24.17575233,34.1873331,25.41513711,22.69115292,47.51928543,30.6067234,24.77618882,31.52836076,28.86343554,35.75702081,25.31365934,35.97907257,40.87265979,28.72876439,40.51973802,23.71682109,43.08579936,34.70684965,24.58143949,39.92064879,40.36069917,42.14589831,33.8954402,37.43233324,41.00161029,34.54300317,34.80684346,35.62836307,34.58101708,41.9123707,40.34310405,29.16624957,16.39476981,16.29827468,36.92264211,24.99622148,22.25916559,26.9147093,23.56977519,36.22412211,31.20571833
498,26.57361206,34.70011625,33.21349062,36.12992428,31.00514981,29.70329495,31.15351255,30.13927354,34.17553783,31.87126086,36.30142826,25.54946233,30.58240259,30.62643595,32.25384903,30.06049397,36.06922664,29.73050011,30.66350585,32.46944513,27.03650799,30.70849853,30.90401366,32.77938413,37.94673102,37.20397867,36.88524807,45.58087166,36.38837153,39.2434955,37.28102528,40.0173126,44.11853313,29.67370536,42.62384416,23.63880978,46.04423509,25.11414545,34.98634558,25.96635985,23.5150791,48.28589038,31.45422812,25.61961423,32.30889227,29.5594428,36.40642678,26.18784252,36.80115197,41.62816896,29.41682425,41.28441871,24.08839415,43.68772758,35.37476069,25.21770259,40.48434679,40.89362852,42.75361566,34.46962827,38.09375823,41.7564429,35.287767,35.5474429,36.51334319,35.21518103,42.57439815,40.99400668,29.97635749,17.12783023,16.98718168,37.62460623,25.74646042,23.02859518,27.80641456,24.34684787,36.90941574,31.67412348
499,27.15503604,35.60990275,33.91850689,36.87726206,31.30502575,30.43639832,31.703857,30.8593999,34.90415648,32.3726631,36.85166393,25.90905045,31.27055988,31.39407146,32.90566634,30.76877386,36.85028446,30.34364984,31.30038762,32.83772255,27.71849522,31.23767251,31.44521492,33.48694308,39.0570197,38.28686442,37.49216669,46.11176846,36.87294472,39.75574101,37.97319254,40.56808434,44.9974984,30.28340412,43.40984773,24.34770814,46.53259487,25.99276083,35.73138309,26.47872358,24.28290911,49.00971951,32.24346296,26.40221583,33.03655822,30.20836921,37.02168611,27.00164604,37.565273,42.33630885,30.05616503,42.00306305,24.43875925,44.25521197,36.00123947,25.81043191,41.01442107,41.39622455,43.32645275,35.00947316,38.71437569,42.46287656,35.98109719,36.23803681,37.33890181,35.81071321,43.19884513,41.60767222,30.73619538,17.82135602,17.63720746,38.27511315,26.44594078,23.74543488,28.63710266,25.07290396,37.54458553,32.11487118
500,27.6801004,36.42828636,34.554208,37.55203391,31.58133855,31.09559254,32.2015226,31.50697421,35.56034963,32.82866988,37.3524074,26.23657703,31.89100035,32.08466994,33.49430002,31.40638859,37.55472649,30.89639975,31.8748004,33.17492684,28.33149031,31.7174593,31.93523626,34.12565635,40.05430448,39.25965447,38.04647916,46.60505079,37.32114533,40.23215951,38.60777555,41.07855076,45.79671014,30.83550591,44.13044488,24.98919331,46.99193996,26.79523857,36.40961754,26.94343894,24.97985859,49.68160222,32.96030448,27.10854109,33.69842245,30.79904266,37.59559948,27.73914362,38.25793821,42.98682064,30.63536341,42.66596953,24.76367966,44.78127948,36.57701279,26.34923671,41.50410836,41.8624911,43.85698819,35.50750069,39.28541492,43.10999451,36.61099621,36.86728288,38.0910202,36.35885136,43.77779187,42.17614864,31.43166564,18.46345909,18.23693694,38.8617233,27.0812477,24.39579524,29.39065214,25.73421922,38.11751603,32.52211489
501,28.18644386,37.22016015,35.16891239,38.20383612,31.84708214,31.73264289,32.68106779,32.12981562,36.19390383,33.26640834,37.83270405,26.55303342,32.48838407,32.75266152,34.05803128,32.02017202,38.23659712,31.43062601,32.43030373,33.49753254,28.92414486,32.17958976,32.40681931,34.7385936,41.01910862,40.2011413,38.57760846,47.08011717,37.75411135,40.69526898,39.22049073,41.57196063,46.56975271,31.36498964,44.82525461,25.611733,47.43869981,27.5891016,37.06545693,27.38869251,25.66257196,50.33491635,33.65399383,27.79418237,34.34104551,31.37012191,38.15502621,28.46081342,38.92376575,43.61408394,31.19228397,43.30468728,25.07731901,45.2884388,37.13403053,26.86994845,41.97471961,42.312111,44.37153682,35.98915158,39.83591236,43.73535477,37.2178379,37.47264189,38.81811961,36.89068676,44.33945643,42.72766088,32.12275126,19.11123505,18.83914371,39.42650693,27.70461273,25.0332152,30.12946244,26.3859072,38.66905904,32.91564724
502,28.71511259,38.05562718,35.81492871,38.88646019,32.11663914,32.40364936,33.18023495,32.78033031,36.85892615,33.71593856,38.32484932,26.88123383,33.11158973,33.45690137,34.63941907,32.66135671,38.95421515,31.99172016,33.01403088,33.82410144,29.54911247,32.65879182,32.89587586,35.37334637,42.03845288,41.19635563,39.11851769,47.5585466,38.19498196,41.16925123,39.85036006,42.07373141,47.37470305,31.91063528,45.5377635,26.26745159,47.89029368,28.44413153,37.74713999,27.84584935,26.39076824,51.0054028,34.37790555,28.51883635,35.01443632,31.96361724,38.72851147,29.23059224,39.61192317,44.25584366,31.76861965,43.9541549,25.39523638,45.80168943,37.70705451,27.41152899,42.45011999,42.76684848,44.89848661,36.48220539,40.39786369,44.37985705,37.84586465,38.095409,39.5728353,37.43975861,44.91425766,43.2926715,32.87094121,19.82146914,19.4968023,40.0155004,28.37087128,25.71406754,30.91916025,27.08534417,39.24395797,33.31713155
503,29.26020353,38.92410374,36.4844453,39.59196119,32.38811701,33.10028321,33.69365199,33.4511823,37.54750072,34.17330816,38.82468384,27.21784298,33.75372616,34.18854609,35.23296685,33.32270067,39.69872296,32.57294507,33.61892385,34.15243776,30.19851994,33.15017477,33.3974091,36.02354647,43.09922648,42.23238971,39.66515045,48.03758784,38.64051322,41.65034526,40.49182615,42.58027889,48.20295026,32.46734757,46.26195039,26.9482802,48.34386543,29.34735649,38.44758475,28.31088778,27.15427502,51.68743565,35.12411632,29.27320698,35.7108313,32.57338393,39.31138475,30.03774171,40.31573711,44.90688889,32.35868982,44.60975511,25.71528824,46.31779448,38.29102937,27.96828325,42.92737765,43.22382959,45.43352582,36.98269625,40.96693712,45.0375972,38.48888185,38.72999346,40.34746961,38.00097649,45.49757705,43.86658485,33.66439687,20.58180762,20.19879912,40.62221323,29.07051429,26.42871354,31.748465,27.82220004,39.83593481,33.72352727
504,29.81581362,39.81500612,37.16965049,40.31239413,32.65962319,33.81421574,34.21594681,34.1350356,38.25171165,34.63456477,39.3280483,27.5595256,34.40790216,34.93875227,35.83317806,33.9969619,40.46126293,33.16756361,34.23792464,34.48034568,30.86449405,33.64884792,33.90642219,36.68282573,44.18831869,43.29633581,40.21345032,48.51448962,39.08746121,42.13479006,41.13933164,43.0880189,49.04588346,33.03003125,46.99179411,27.64614993,48.79655892,30.28580464,39.15970921,28.77978611,27.94291987,52.37538895,35.88470279,30.04799818,36.42246687,33.19327723,39.89897552,30.87152346,41.0285342,45.56200875,32.95681379,45.26687065,26.03533106,46.83351709,38.88089975,28.53451612,43.40356072,43.68018032,45.97234268,37.48665828,41.53880086,45.70267107,39.14069489,39.37080454,41.1343249,38.56924999,46.08479607,44.44480534,34.49127962,21.37989678,20.93402054,41.24015495,29.79403268,27.16751449,32.60609615,28.58614469,40.43871156,34.13179384
505,30.37603979,40.71775061,37.86273262,41.03981409,32.92926515,34.53711823,34.74174733,34.82455423,38.96364305,35.09575599,39.83078332,27.90294639,35.06722657,35.69867649,36.43455615,34.67689842,41.23297746,33.76883865,34.86397527,34.8056294,31.53916162,34.14992055,34.41791829,37.34481598,45.29261873,44.37528619,40.7593609,48.98650069,39.53258201,42.61882464,41.78731912,43.59336724,49.89489174,33.59359106,47.72127352,28.35299187,49.24551802,31.24650411,39.8764314,29.24852267,28.74653037,53.06363675,36.65174163,30.8339139,37.14157948,33.81715238,40.48661326,31.72119911,41.7436411,46.21599236,33.55731091,45.92088426,26.3532213,47.34562037,39.47161029,29.10453251,43.87573734,44.13302672,46.51062547,37.99012561,42.10912312,46.36917449,39.79510914,40.01225149,41.92570348,39.1394887,46.6712962,45.02273732,35.33975084,22.20338289,21.69135297,41.86283509,30.53191737,27.92083166,33.48077314,29.366848,41.0460102,34.53889071
506,30.934979,41.62175348,38.55588002,41.76627608,33.19515034,35.26066195,35.26568146,35.51240219,39.67537904,35.55292947,40.32872959,28.24477009,35.72480819,36.45947535,37.03160457,35.35526822,42.00500891,34.37003308,35.49001774,35.12609312,32.21464942,34.64850196,34.9269006,38.00314903,46.39901587,45.4563331,41.29882578,49.4508698,39.97263171,43.09868799,42.43023122,44.09273971,50.74136422,34.15293172,48.44436744,29.06073715,49.6878866,32.21648305,40.59066932,29.71307579,29.55493409,53.74655311,37.41730949,31.62165807,37.86040553,34.43886464,41.06962745,32.57603031,42.45438443,46.86362883,34.15450052,46.56717866,26.66681544,47.85086745,40.05810563,29.67263732,44.34097563,44.5794948,47.04406243,38.48913236,42.67357211,47.03120332,40.44593,40.64874357,42.71390772,39.70660222,47.25245892,45.59578519,36.19797191,23.03991223,22.45968279,42.48376317,31.27465928,28.67902634,34.36121543,30.15397988,41.65155271,34.94177732
507,31.48672818,42.51643102,39.24128102,42.48383517,33.4553862,35.97651819,35.7823771,36.19124351,40.37900373,36.00213282,40.81772774,28.58166139,36.37375585,37.21230543,37.61882675,36.02482931,42.76849968,34.96440977,36.10899406,35.43954103,32.88308425,35.13970146,35.42837226,38.65145671,47.49439934,46.52656882,41.82778853,49.90484569,40.40436636,43.5706191,43.06251054,44.58255212,51.57668999,34.70295797,49.15505474,29.76131685,50.1208085,33.1827696,41.295341,30.16942377,30.35795861,54.41851209,38.17348305,32.40193463,38.57118147,35.05226926,41.64334757,33.42527868,43.15409084,47.49970728,34.74270194,47.2011366,26.97396993,48.34602146,40.63533042,30.23313545,44.79634372,45.01671059,47.56834181,38.97971266,43.22781605,47.6828534,41.08696285,41.27469004,43.49123994,40.26550014,47.8236657,46.15935332,37.0541042,23.87713108,23.2278964,43.09644872,32.01274934,29.43245982,35.23614245,30.93721019,42.2490611,35.33741312
508,32.02538427,43.39119953,39.91112396,43.18454639,33.70808021,36.67635823,36.28646217,36.85374218,41.06660124,36.43941366,41.29361844,28.91028504,37.00717837,37.94832332,38.19072616,36.6783397,43.51459215,35.54523158,36.71384624,35.74377732,33.53659292,35.61862833,35.91733646,39.28337085,48.56565839,47.5730856,42.34219277,50.3456771,40.82454207,44.03085696,43.67859971,45.05922029,52.39225816,35.23857455,49.84731424,30.4466621,50.54142761,34.13239191,41.98336445,30.61354494,31.14543151,55.07388773,38.91233896,33.16544752,39.26614372,35.65122149,42.20310311,34.25820586,43.83608697,48.11901682,35.31623452,47.8181408,27.27254126,48.82784553,41.1982293,30.78033182,45.23890977,45.4418001,48.07915187,39.45790063,43.76752315,48.31822057,41.71201306,41.88450014,44.25000249,40.81109205,48.38029803,46.70884609,37.89630909,24.70268572,23.98488018,43.69440127,32.73667848,30.17149337,36.09427366,31.70620885,42.83225734,35.72275755
509,32.5450442,44.23547528,40.55759716,43.86046479,33.9513398,37.35185334,36.77256458,37.49256224,41.73025569,36.86081962,41.75224234,29.22730573,37.61818457,38.65868563,38.74180624,37.3085574,44.23442871,36.1057614,37.29751628,36.0366062,34.1673022,36.08039187,36.38879636,39.89252326,49.59968227,48.58297571,42.83798206,50.77061278,41.22991489,44.47564058,44.27294134,45.51916001,53.17945784,35.7546862,50.51512479,31.10870399,50.94688777,35.05237811,42.64765769,31.04141763,31.90718036,55.70705411,39.62595388,33.90290066,39.9375287,36.22957659,42.74422353,35.06407348,44.49369946,48.71634656,35.86941759,48.413574,27.56038588,49.29310276,41.74174691,31.30853131,45.66574189,45.85188936,48.57218087,39.9197304,44.28836161,48.93140069,42.31488603,42.47258315,44.9824977,41.33828755,48.91773739,47.23966787,38.71274797,25.50422242,24.71952053,44.27113034,33.43693762,30.8864883,36.92432851,32.45064572,43.39486343,36.09477007
510,33.03980493,45.03867456,41.17288896,44.50364542,34.18327243,37.99467482,37.23531223,38.10036768,42.36205119,37.26239832,42.18944011,29.52938819,38.19988326,39.33454892,39.26657043,37.9082404,44.91915173,36.63926209,37.85294619,36.31583186,34.76733891,36.52010138,36.83775514,40.47254577,50.58336022,49.54333141,43.31110001,51.17690148,41.61724092,44.90120894,44.83997804,45.9587871,53.92967812,36.24619765,51.15246524,31.73937363,51.33433286,35.92975636,43.28113873,31.44902014,32.63303275,56.31238526,40.30640448,34.604998,40.57757284,36.78118981,43.26203833,35.83214318,45.12025494,49.28648561,36.39657049,48.98281894,27.83536027,49.7385563,42.26082789,31.81203883,46.07390822,46.2441044,49.04311704,40.36123609,44.78599965,49.5164896,42.88938713,43.03334832,45.68102793,41.84199622,49.43136524,47.74722305,39.4915822,26.26938745,25.42070384,44.82014547,34.10401768,31.56780586,37.71502643,33.16019072,43.93060135,36.45041011
511,33.50376338,45.79021365,41.74918771,45.10614331,34.40198557,38.59649394,37.66933304,38.66982252,42.95407185,37.64019738,42.60105238,29.81319714,38.74538327,39.96706981,39.75952218,38.47014671,45.55990361,37.13899654,38.37307797,36.5792585,35.32882983,36.93286615,37.25921597,41.01707021,51.50358149,50.44124495,43.7574902,51.56179193,41.98327622,45.30380105,45.37415243,46.37451737,54.63430812,36.70801363,51.75331442,32.33060213,51.70090674,36.75155479,43.87672559,31.83233081,33.31281625,56.88425526,40.94576742,35.26244348,41.17851257,37.2999164,43.75187697,36.55167657,45.70908006,49.8242231,36.89201255,49.52125834,28.0953209,50.16096926,42.75041689,32.28515929,46.46047689,46.61557124,49.48764866,40.77845184,45.25610547,50.06758314,43.42932175,43.5612049,46.33789551,42.31712765,49.91656307,48.226916,40.22097317,26.98582711,26.0773165,45.33495618,34.72840959,32.20580736,38.45508687,33.82451371,44.43319309,36.78663713
512,33.9310165,46.47950885,42.27868171,45.66001351,34.60558665,39.14898198,38.06925492,39.19359077,43.49840179,37.99026442,42.98291983,30.0753973,39.24779341,40.54740486,40.21516494,38.98703434,46.14782672,37.59822761,38.85085365,36.82469031,35.84390176,37.31379548,37.64818201,41.51972839,52.34723533,51.26380862,44.17309622,51.92253288,42.32477687,45.67965589,45.86990712,46.76276662,55.28473694,37.13503889,52.31165118,32.87432058,52.04375327,37.50480155,44.42733628,32.18732795,33.93635844,57.41703815,41.53611936,35.86594103,41.73258432,37.77961162,44.20906895,37.2119353,46.25350146,50.32434814,37.35006311,50.02427494,28.33812423,50.55710477,43.20545855,32.72219759,46.82251604,46.9634159,49.90146396,41.16741175,45.6943473,50.57877716,43.92849527,44.05056216,46.94540277,42.75859144,50.36871236,48.6741511,40.88908226,27.64118766,26.67824489,45.809072,35.30060428,32.79085407,39.1332293,34.4332846,44.89636065,37.10041057
513,34.31566123,47.09597644,42.75355932,46.15731107,34.79218314,39.64381022,38.42970577,39.66433646,43.98712513,38.30864708,43.33088311,30.31265338,39.7002225,41.06671068,40.62800216,39.4516613,46.67406345,38.01021819,39.27921521,37.04993148,36.30468149,37.65799867,37.99965645,41.97415214,53.10121098,51.99811465,44.55386167,52.25637308,42.63849896,46.02501247,46.32168472,47.11995065,55.87235368,37.52217815,52.82145436,33.36246011,52.36001632,38.17652478,44.92588882,32.50998988,34.49348689,57.90510799,42.06953696,36.40619459,42.23202452,38.21413071,44.62894373,37.802181,46.74684577,50.78164983,37.7650415,50.48725147,28.56162672,50.92372595,43.62089751,33.11745863,47.15709381,47.2847644,50.28025121,41.52414997,46.09639333,51.0441675,44.38071309,44.49582934,47.49585207,43.16129718,50.78319458,49.08433273,41.48407085,28.22311539,27.21237542,46.23600245,35.81109266,33.31330729,39.73817314,34.97617327,45.313826,37.38868987
514,34.66825561,47.66118605,43.1892397,46.61252077,34.9625058,40.09797605,38.75945384,40.09432277,44.43526338,38.59956653,43.6489302,30.53042885,40.11456115,41.54271477,41.00431203,39.87648611,47.15627423,38.38793939,39.67201027,37.25513231,36.72708398,37.97282666,38.32120226,42.38924848,53.79298955,52.67053202,44.90320375,52.56391274,42.92875261,46.34691958,46.73791173,47.4504338,56.41447259,37.87502064,53.29124037,33.81318955,52.6520147,38.80585157,45.38584932,32.80437082,35.01075916,58.36070198,42.56300801,36.90392686,42.69467681,38.61496519,45.02128439,38.35076748,47.19867169,51.20267242,38.14526579,50.91591487,28.76774247,51.26490343,44.005523,33.48125023,47.46614267,47.5821174,50.63076888,41.85502735,46.46805796,51.47393534,44.79622366,44.90422086,48.00339236,43.53508525,51.16762652,49.46564933,42.04311491,28.77504675,27.71755687,46.62708237,36.28517746,33.79902095,40.30000267,35.48258508,45.69631154,37.65589131
515,35.00381817,48.20402982,43.60667257,47.04606467,35.11939967,40.53422612,39.07153858,40.50157776,44.8636009,38.87096084,43.94507459,30.7368374,40.50801873,41.99933916,41.35543767,40.27956496,47.61835181,38.7492225,40.04810618,37.44307174,37.13250328,38.26968409,38.62450915,42.77937548,54.45892187,53.31634903,45.2286089,52.8489619,43.20272177,46.65522595,47.13163945,47.76185107,56.93446968,38.20389478,53.73467262,34.24983801,52.92498879,39.43770668,45.82586141,33.07836968,35.52030687,58.79983231,43.03881589,37.38584818,43.14327945,38.99813528,45.39908716,38.89185271,47.62420952,51.59863031,38.50382261,51.32016888,28.96051991,51.58763755,44.37204071,33.82816793,47.75467232,47.86084593,50.96333997,42.16962083,46.81895108,51.88285771,45.19017634,45.28789023,48.48791448,43.89347548,51.53333097,49.82981293,42.60831243,29.34439351,28.23552132,46.99861165,36.75326341,34.27895734,40.85482981,35.9869789,46.05940642,37.9090163
516,35.32313662,48.7249078,44.00634215,47.45890369,35.26414363,40.9528556,39.36699478,40.88741267,45.27286605,39.12445293,44.22119518,30.93251906,40.88168223,42.43703225,41.68347996,40.6620523,48.06078705,39.09462066,40.40797449,37.61549695,37.5212848,38.54976088,38.91077039,43.14634156,55.09920178,53.93603694,45.53212454,53.11358411,43.46147323,46.95037044,47.50424771,48.05552434,57.43282672,38.51081413,54.1534504,34.67207696,53.18046479,40.06781471,46.24660944,33.33373181,36.02031865,59.2225355,43.49698061,37.8516439,43.57741077,39.36428935,45.76250124,39.4234046,48.02529341,51.97131783,38.84218413,51.70166144,29.14101703,51.89308599,44.72126997,34.15894815,48.02436665,48.12238159,51.27899955,42.46878865,47.15043414,52.2719243,45.56372782,45.64865539,48.9503336,44.23689671,51.88124837,50.17751333,43.17520779,29.9247649,28.76098013,47.35154741,37.21349444,34.75114021,41.40041555,36.48660489,46.40413276,38.14890201
517,35.62699863,49.22422005,44.38873262,47.85199878,35.39801658,41.3541597,39.64685718,41.25313876,45.66378719,39.36166573,44.47917086,31.11811386,41.23663864,42.85624244,41.99053975,41.02510259,48.48407079,39.42468701,40.7520868,37.77415512,37.89377395,38.81424689,39.18117924,43.49195511,55.71402314,54.53006703,45.8157981,53.35984287,43.70607381,47.23279191,47.85711635,48.33277545,57.91002545,38.79779227,54.54927302,35.07957785,53.41996889,40.69190025,46.64877773,33.57220258,36.50898316,59.62884805,43.93752223,38.30099939,43.99664908,39.71407575,46.11167585,39.94339105,48.40375747,52.32252932,39.16182255,52.06204047,29.31029185,52.18240646,45.05403012,34.47432736,48.27690957,48.36815595,51.57878267,42.75338903,47.46386859,52.64212479,45.9180348,45.98833426,49.3915649,44.56577775,52.21231918,50.50944029,43.73934536,30.50977014,29.28864463,47.68684679,37.66401449,35.21359333,41.93452083,36.97871321,46.73151272,38.37638561
518,35.9161919,49.70236662,44.75432818,48.22631087,35.5222974,41.7384336,39.91216057,41.60006728,46.03709267,39.58422217,44.72088054,31.29426182,41.57397495,43.25741812,42.27871789,41.36987028,48.88869391,39.73997466,41.08091468,37.92079341,38.25031614,39.06433203,39.43692894,43.81802456,56.30357978,55.09891057,46.08167701,53.58980172,43.93759029,47.50292925,48.1916252,48.59492629,58.36654766,39.06684276,54.92383979,35.47201217,53.64502728,41.30568792,47.03305062,33.79552735,36.98448902,60.0188065,44.36046076,38.7336,44.40057271,40.04814285,46.4467602,40.44977997,48.76143582,52.65405912,39.46421005,52.40295393,29.46940236,52.45675665,45.37114049,34.77504198,48.51398499,48.5996006,51.86372438,43.0242802,47.76061589,52.99444888,46.25425396,46.30874479,49.81252353,44.88054741,52.52748384,50.82628361,44.29626952,31.09301846,29.81322615,48.00546689,38.10296749,35.66434046,42.45490663,37.460554,47.04256841,38.59230427
519,36.19150413,50.15974756,45.10361303,48.5828009,35.63826496,42.10597249,40.16393969,41.9295095,46.39351087,39.79374518,44.94820311,31.46160298,41.89477813,43.64100771,42.55011526,41.69750984,49.27514726,40.04103675,41.39492972,38.05715902,38.59125679,39.30120617,39.67921276,44.1263583,56.86806555,55.64303883,46.33180868,53.80552417,44.15708948,47.76122131,48.5091541,48.8432987,58.80287508,39.31997916,55.27885002,35.84905137,53.85716616,41.90490231,47.40011245,34.00545148,37.4450249,60.39244735,44.76581625,39.14913109,44.78875998,40.367139,46.7679035,40.94053925,49.10016258,52.96770156,39.75081882,52.72604974,29.61940656,52.71729424,45.67342042,35.06182848,48.73727682,48.81814712,52.13485974,43.28232041,48.04203749,53.32988624,46.573542,46.61170491,50.21412468,45.18163452,52.82768281,51.12873305,44.84152465,31.6681191,30.32943605,48.30836485,38.52849737,36.10140537,42.9593339,37.92937743,47.33832198,38.79749515
520,36.45372298,50.59676292,45.43707136,48.9224298,35.74719816,42.45707155,40.40322932,42.24277667,46.73377012,39.99185769,45.16301747,31.62077736,42.20013518,44.00745959,42.80683271,42.00917572,49.64392169,40.32842642,41.69460349,38.1849991,38.91694132,39.52605922,39.90922396,44.41876475,57.40767429,56.16292308,46.56824053,54.00907376,44.36563819,48.00810697,48.81108289,49.07921455,59.21948949,39.55921504,55.616003,36.21036692,54.05791172,42.48526804,47.75064754,34.20372034,37.88877943,60.74980712,45.15360872,39.54727803,45.16078922,40.67171256,47.07525496,41.4136368,49.42177187,53.265251,40.02312105,53.03297585,29.76136246,52.96517694,45.96168923,35.33542329,48.94846897,49.02522711,52.39322381,43.52836788,48.30949485,53.64942655,46.8770556,46.89903256,50.59728351,45.46946788,53.11385654,51.41747841,45.37065513,32.22868127,30.83198565,48.5964978,38.93874808,36.52281182,43.4455636,38.38243364,47.61979555,38.99279543
521,36.70363617,51.01381276,45.75518738,49.2461585,35.85037587,42.79202598,40.63106423,42.54118005,47.05859881,40.18018262,45.36720252,31.77242499,42.49113309,44.35722216,43.05097109,42.30602237,49.99550807,40.60269678,41.98040758,38.30606085,39.22771513,39.74008105,40.1281558,44.69705231,57.92259984,56.6590346,46.79301999,54.20251399,44.56430321,48.24402508,49.09879141,49.30399571,59.61687265,39.78656397,55.93699805,36.5556303,54.24879016,43.0425097,48.08534023,34.39207928,38.31394126,61.09092233,45.52385822,39.92772617,45.51623875,40.96251189,47.36896379,41.86704051,49.72809781,53.54850176,40.28258893,53.32538019,29.89632805,53.20156242,46.23676628,35.59656285,49.14924534,49.22227215,52.63985165,43.76328084,48.56434941,53.95405951,47.16595147,47.17254566,50.96291519,45.74447632,53.38694547,51.69320945,45.87920533,32.76831422,31.31558631,48.87082285,39.33186353,36.92658358,43.91135671,38.81697279,47.88801127,39.17904226
522,36.94203138,51.41129713,46.05844528,49.55494796,35.94907698,43.11113095,40.84847917,42.82603089,47.36872527,40.36034292,45.56263716,31.91718591,42.76885884,44.69074383,43.28463127,42.58920426,50.33039724,40.86440099,42.25281356,38.42209143,39.52392365,39.94446156,40.33720152,44.9630294,58.41303605,57.13184465,47.00819448,54.38790841,44.75415135,48.46941452,49.37365948,49.51896404,59.9955063,40.0040395,56.24353447,36.88451296,54.43132767,43.57235191,48.40487485,34.57227366,38.71869903,61.41582951,45.87658476,40.29016087,45.85468689,41.24018535,47.64917921,42.29871829,50.02097453,53.81924818,40.53069464,53.6049107,30.02536135,53.42760839,46.49947088,35.84598362,49.34128985,49.41071383,52.87577831,43.98791753,48.80796263,54.24477478,47.44138628,47.43406216,51.31193489,46.00708865,53.64789007,51.95661597,46.36271962,33.28062716,31.77494935,49.13229712,39.70598766,37.31074439,44.35447418,39.23024504,48.14399126,39.35707282
523,37.16969629,51.78961607,46.34732925,49.84975909,36.04458038,43.41468167,41.05650892,43.09864044,47.66487789,40.53396149,45.75120028,32.05570014,43.03439941,45.00847298,43.50991411,42.85987585,50.64908007,41.11409215,42.51229303,38.53483803,39.80591228,40.14039064,40.5375544,45.21850443,58.87917676,57.5818245,47.21581143,54.56732052,44.9362494,48.68471415,49.63706695,49.7254414,60.35587222,40.2136552,56.53731156,37.19668638,54.60705044,44.07051926,48.70993575,34.74604885,39.10124139,61.72456516,46.2118084,40.6342675,46.17571197,41.5053813,47.91605043,42.70663804,50.30223613,54.0792846,40.76891036,53.87321531,30.14952034,53.64447254,46.75062238,36.08442204,49.52628639,49.59198373,53.10203885,44.20313618,49.04169596,54.52256207,47.70451675,47.68539999,51.64525778,46.25773368,53.89763079,52.20838774,46.81674239,33.75922933,32.20478613,49.38187775,40.05926442,37.67331804,44.77267698,39.61950054,48.38875767,39.52772428
