wl,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
495,26.93879978,15.21561269,58.88485649,28.24750524,7.531937342,2.524343133,8.690015227,20.35995817,0.712666815,1.829130704,43.714595,39.09030112,51.28531006,27.75371371,44.38384159,43.8321024,12.48602656,48.33943537,8.151160336,7.275713018,27.2517336,37.65360107,60.99843122,9.128591844,1.279150953,37.41988944,21.89858755,40.69071961,19.7254792,53.05208965,9.604592269,45.44238441,5.737896474,49.73324955,18.01933801,15.2256789,52.87482643,84.99654766,43.07625491,61.29367277,12.50572103,62.62178939,9.161952637,3.151902761,3.975670458,43.62819793,25.26334393,182.3971612,41.13326695,6.711230035,12.05799332,74.13683645,18.65476201,53.61028485,7.502178938,11.12952228,30.68554842,53.93859897,16.66960966,11.60458476,50.9288753,27.18233182,47.58245839,15.81525561,14.91693232,31.39060122,27.71701539,26.43137943,63.18805596,37.60283371,7.828649627,27.48667388,6.263190496,11.44080047,13.05805011
496,26.81370578,15.65193911,58.96075447,27.96448928,8.206648977,2.513029549,9.380097515,20.18908193,0.711239195,1.86347285,43.7963898,39.86470147,51.33323084,28.1574708,45.15096806,43.64913373,12.31566292,48.47685902,7.92463924,7.504337045,27.66540943,37.9024064,61.136692,9.10399691,1.275298034,37.53287419,21.82205116,40.9367437,20.5335659,53.09145399,9.799325814,45.4913464,5.630882442,49.91718281,17.77473469,15.21348533,52.98373946,85.01091339,43.32690153,61.6246133,13.25677959,62.70253784,9.766749596,3.23299348,4.277960552,43.76872949,24.97426389,182.5408879,41.30084251,6.886332229,11.86718339,74.20018322,19.55732417,53.99696631,7.632415381,11.81976598,30.46884515,54.53054,16.48519138,12.01536375,50.97635562,26.78961174,47.97022963,15.53766658,15.6821723,31.04926049,27.14929398,26.88681047,63.2259126,37.77223701,8.42974946,27.23390195,6.358899788,11.86254796,13.52273537
497,26.68745705,16.09398332,59.03925657,27.68457632,8.895860505,2.502227767,10.08899346,20.02216089,0.712359324,1.915156683,43.87726692,40.63423309,51.38068006,28.59051596,45.90581354,43.45992586,12.14549973,48.61481582,7.703589501,7.74323124,28.07728883,38.14338805,61.27090568,9.080219005,1.271283973,37.64394329,21.74858002,41.1790852,21.34513246,53.12999774,9.996475623,45.53970397,5.52847888,50.1035905,17.53440224,15.20050506,53.08767493,85.02507695,43.57370615,61.95105841,14.04280543,62.78121451,10.39414797,3.325624086,4.597501586,43.90791647,24.6876408,182.6871886,41.46721672,7.074545676,11.6795273,74.26321173,20.45270374,54.38094257,7.770082331,12.53345238,30.25180066,55.10271759,16.30097623,12.43123319,51.02305024,26.40195274,48.3613019,15.2651567,16.48474496,30.7118214,26.59306808,27.33914719,63.26290384,37.94177917,9.049506992,26.98311949,6.469732548,12.3031155,13.98813995
498,26.56050965,16.54049709,59.12296249,27.41052368,9.595949343,2.492231676,10.81420122,19.86150129,0.716783407,1.98931061,43.95638281,41.39450084,51.42783924,29.05741991,46.63837536,43.26374317,11.97625162,48.75285779,7.490370799,7.992740137,28.48255239,38.37400237,61.39965319,9.057546142,1.266987549,37.75260728,21.67936249,41.41692288,22.15261727,53.1675615,10.19510943,45.58743388,5.432459235,50.29173612,17.30123115,15.18641955,53.18441601,85.03972934,43.81451925,62.27187446,14.86485485,62.85865614,11.04338331,3.4331405,4.936164399,44.04516011,24.4048178,182.8376511,41.63217845,7.277928496,11.4966364,74.32780676,21.33079248,54.75954763,7.916107638,13.27035674,30.03558064,55.64947349,16.11767928,12.85044319,51.06828566,26.02271976,48.75388887,15.00061465,17.32630206,30.38101646,26.05394146,27.78322744,63.29884332,38.11209281,9.686169707,26.73626481,6.600102026,12.76393998,14.45097982
499,26.43331962,16.99023216,59.21447192,27.14508866,10.30329291,2.48333516,11.55321892,19.70940937,0.725267646,2.091063039,44.03289392,42.1411096,51.4748899,29.56275343,47.33865087,43.05985006,11.80863317,48.89053693,7.287342813,8.253208272,28.87638072,38.59170568,61.52151542,9.036266329,1.262287538,37.85837671,21.61558692,41.64943551,22.94845873,53.2039859,10.39429497,45.63451285,5.344596956,50.48088322,17.07811188,15.17091026,53.27174591,85.05556161,44.0471913,62.58592777,15.72398411,62.93569948,11.71369117,3.558888646,5.295819831,44.17986166,24.12713807,182.9938633,41.79551657,7.498538808,11.32012203,74.39585307,22.18148214,55.13011552,8.071419152,14.03025432,29.8213508,56.16514944,15.93601559,13.27124384,51.11138837,25.65527777,49.14620424,14.74692908,18.20849536,30.0595782,25.53751789,28.21388909,63.33354468,38.28381055,10.33798509,26.49527623,6.75442147,13.2464583,14.907971
500,26.30634301,17.44194028,59.31638455,26.89102854,11.01426862,2.475832109,12.30354472,19.56819135,0.738568245,2.225542377,44.10595672,42.86966422,51.52201358,30.11108725,47.99663743,42.84751092,11.643359,49.02740526,7.096865223,8.524980177,29.25395441,38.7939543,61.6350733,9.016667578,1.257062717,37.96076211,21.55844169,41.87580188,23.72509523,53.23911155,10.59309999,45.68091764,5.266665492,50.67029532,16.8679349,15.15365868,53.34744782,85.07326478,44.26957277,62.8920847,16.62124949,63.01318128,12.40430713,3.706214447,5.678338719,44.31142236,23.85594476,183.1574129,41.95701997,7.738434729,11.15159553,74.46923543,22.9946645,55.48998023,8.23694472,14.81292038,29.61027682,56.6440872,15.75670024,13.69188526,51.15168486,25.30299172,49.53646167,14.50698865,19.13297662,29.7502391,25.04940115,28.62597,63.36682158,38.45756502,11.00320062,26.26209205,6.93710413,13.75210733,15.35582948
501,26.17546549,17.90909646,59.42643445,26.63776753,11.77760303,2.46907698,13.11240075,19.42822486,0.754137286,2.372091155,44.18208586,43.61928967,51.57079575,30.71787277,48.66951647,42.62517862,11.47515652,49.17161197,6.91181401,8.824300607,29.64951326,38.98868594,61.74814064,8.998390266,1.251526614,38.06347592,21.50374879,42.10660369,24.54826037,53.27445722,10.8028372,45.72566652,5.19315608,50.87098196,16.66074431,15.13608066,53.4211544,85.0915014,44.49491821,63.19893966,17.6149716,63.08859482,13.16122697,3.856462928,6.096902923,44.44450108,23.5841494,183.3219199,42.12139225,8.004001729,10.98390779,74.54257813,23.83220734,55.86340476,8.41689211,15.65806269,29.39648111,57.09902649,15.57414607,14.12941206,51.19397059,24.95165672,49.94674624,14.26971607,20.15799011,29.44206139,24.56974189,29.05274409,63.40035011,38.63837913,11.72336023,26.02736267,7.122204734,14.29564036,15.81577908
502,26.03709417,18.40337258,59.54006855,26.37419447,12.63450975,2.462256339,14.01858189,19.27962563,0.769186143,2.509208105,44.26723646,44.42487081,51.62229339,31.38963622,49.41233673,42.39256278,11.29922824,49.32991563,6.72414573,9.163122753,30.09460426,39.1848503,61.8683696,8.980859612,1.245976149,38.16996436,21.4470245,42.35094202,25.47663879,53.31139043,11.03319747,45.76809866,5.11788913,51.09220029,16.44575639,15.11966812,53.50278252,85.10850732,44.73584754,63.51440129,18.74827499,63.15923404,14.02028252,3.991673464,6.55939877,44.58340384,23.30491548,183.4807566,42.29253956,8.297735092,10.80981351,74.60975115,24.75272838,56.27202148,8.613418984,16.59612846,29.17420642,57.54605808,15.38334188,14.5987725,51.24269348,24.58670652,50.39592554,14.02344293,21.32591704,29.12371207,24.07718989,29.52545503,63.43566177,38.82944427,12.53206642,25.78186281,7.28504597,14.88665268,16.30769421
503,25.89246727,18.92081574,59.65645577,26.10226363,13.57009677,2.455412235,15.00694544,19.12430704,0.784109958,2.640755939,44.35972557,45.27565235,51.67589527,32.11756061,50.21189653,42.1508129,11.11700136,49.49978227,6.534840922,9.535353799,30.58036875,39.38142166,61.99409854,8.964040892,1.240415188,38.27933865,21.38899859,42.60577471,26.49209542,53.34952494,11.28081571,45.80867214,5.041631849,51.33058528,16.22461992,15.10421656,53.5905417,85.12433349,44.98925933,63.83630724,19.99942187,63.22563661,14.96546338,4.116233506,7.059753802,44.72700269,23.01996405,183.6351395,42.46905454,8.615857657,10.63077976,74.67150772,25.7412443,56.70921843,8.82437803,17.61300206,28.94479897,57.9845503,15.18586667,15.09507212,51.29665871,24.21096398,50.87738702,13.77017116,22.61461455,28.79733089,23.57509763,30.03589529,63.47235337,39.02864574,13.41565462,25.52771733,7.431943022,15.5188442,16.82626676
504,25.74282299,19.45747303,59.77476501,25.82392927,14.56947208,2.448586715,16.06234868,18.96418248,0.799303874,2.770597364,44.45787029,46.16087898,51.73099015,32.89282895,51.05499417,41.90107851,10.92990309,49.67867795,6.344880125,9.93490093,31.09794809,39.57737431,62.12366585,8.947899377,1.2348476,38.39071003,21.33040082,42.86805961,27.57649522,53.38847451,11.54232686,45.84784502,4.965151446,51.58277189,15.99898367,15.08952147,53.68264145,85.13903087,45.25205215,64.16249513,21.34667445,63.28834024,15.98075915,4.234530503,7.59189556,44.87416966,22.73101617,183.7862853,42.64952983,8.954592263,10.44827361,74.72860108,26.78277177,57.16838366,9.047621936,18.69456788,28.70960498,58.4138715,14.98329942,15.61341644,51.35467144,23.82725195,51.38451815,13.51190271,24.00193978,28.4650576,23.06681757,30.57585735,63.51002171,39.23386884,14.36046023,25.26705108,7.569211075,16.18591481,17.36618859
505,25.58939955,20.00939154,59.8941652,25.54114568,15.61774367,2.441821827,17.1696489,18.80116533,0.815163031,2.902595091,44.55998768,47.06979541,51.78696679,33.70662425,51.92842796,41.64450911,10.73936066,49.86406873,6.15524388,10.35567133,31.63848366,39.77168256,62.25540991,8.932400341,1.229277252,38.50318972,21.27196097,43.13475456,28.7117031,53.42785288,11.81436582,45.8860754,4.889215127,51.8453951,15.77049643,15.07537835,53.77729127,85.15265041,45.52112457,64.49080263,22.76829492,63.3478826,17.05015941,4.350951903,8.149751586,45.02377677,22.4397929,183.9354103,42.83255809,9.310161749,10.26376213,74.78178447,27.86232746,57.64290521,9.28100339,19.82671033,28.46997067,58.83339001,14.7772191,16.14891101,51.41553685,23.43839329,51.91070639,13.25063953,25.46574988,28.12903195,22.55570217,31.13713368,63.54826358,39.44299888,15.35281863,25.00198893,7.703165315,16.88156444,17.9221516
506,25.43343515,20.57261838,60.01382525,25.25586712,16.70001955,2.435159619,18.31370338,18.63716899,0.832082571,3.040611831,44.66439483,47.99164634,51.84321395,34.55012952,52.81899622,41.38225423,10.54680126,50.05342066,5.966912726,10.79157219,32.19311679,39.96332068,62.38766911,8.917509059,1.223708011,38.61588895,21.21440881,43.4028174,29.87958401,53.46727383,12.09356753,45.92382134,4.8145901,52.11508986,15.54080695,15.0615827,53.87270068,85.16524306,45.79337515,64.81906737,24.24254549,63.40480139,18.15765378,4.469885158,8.727249423,45.17469606,22.14801529,184.0837311,43.01673195,9.678788955,10.07871238,74.83181114,28.96492805,58.12617112,9.522375081,20.99531377,28.22724226,59.24247416,14.56920472,16.69666137,51.47806011,23.04721087,52.44933919,12.98838356,26.983902,27.79139368,22.04510391,31.71151676,63.58667577,39.65392116,16.37906525,24.73465571,7.840120926,17.59949299,18.48884765
507,25.276168,21.14320062,60.13291409,24.97004785,17.80140769,2.428642138,19.47936943,18.47410683,0.850457635,3.188510291,44.76940882,48.91567649,51.8991204,35.41452777,53.71349724,41.11546336,10.35365212,50.24419979,5.780867203,11.23651069,32.75298886,40.15126298,62.51878181,8.903190803,1.218143745,38.72791896,21.1584741,43.66920598,31.06200289,53.50635111,12.37656691,45.96154093,4.742043573,52.38849114,15.31156404,15.04793001,53.96707919,85.17685978,46.06570246,65.14512701,25.74768837,63.4596343,19.28723185,4.595717715,9.318316612,45.32579956,21.8574044,184.2324642,43.20064406,10.05669672,9.894591441,74.87943434,30.07559021,58.61156946,9.769589697,22.18626261,27.98276597,59.64049228,14.36083525,17.25177304,51.54104639,22.65652754,52.99380402,12.72713673,28.53425328,27.45428255,21.53837526,32.29079906,63.62485509,39.864521,17.42553548,24.46717629,7.986393092,18.33340036,19.06096862
508,25.11883632,21.71718537,60.25060063,24.68564215,18.9070161,2.422311434,20.65150432,18.31389224,0.870683366,3.350153184,44.87334671,49.83113054,51.9540749,36.291002,54.59872934,40.84528603,10.16134045,50.43387216,5.59808785,11.68439401,33.30924122,40.33448375,62.6470864,8.889410847,1.21258832,38.83839097,21.10488662,43.93087815,32.24082467,53.54469847,12.65999888,45.99969224,4.672342752,52.66223391,15.08441644,15.03421579,54.0586363,85.18755151,46.33500506,65.46681917,27.26198575,63.512919,20.4228832,4.732837025,9.916880695,45.4759593,21.56968129,184.3828261,43.38288707,10.44010788,9.712866373,74.92540729,31.17933061,59.09248825,10.02049993,23.38544124,27.73788802,60.02681271,14.15368968,17.80935158,51.60330087,22.26916616,53.53748833,12.46890101,30.09466086,27.11983829,21.03886869,32.86677306,63.66239834,40.07268369,18.47856472,24.20167551,8.148297,19.07698646,19.6332064
509,24.96267832,22.29061971,60.36605378,24.40460429,20.00195276,2.416209552,21.81496534,18.15843862,0.893154905,3.529403217,44.97452559,50.72725321,52.00746622,37.17073523,55.46149083,40.57287175,9.97129346,50.61990384,5.419555208,12.12912935,33.85301522,40.51195728,62.77092126,8.876134465,1.207045605,38.94641621,21.05437614,44.18479174,33.39791428,53.58192968,12.94049836,46.03873334,4.606254845,52.93295313,14.86101295,15.02023553,54.14558153,85.19736922,46.59818153,65.78198151,28.76369984,63.5651932,21.54859746,4.885630537,10.51686921,45.62404732,21.28656702,184.5360334,43.56205363,10.82524528,9.535004248,74.97048325,32.26116593,59.56231554,10.27295846,24.57873403,27.49395463,60.40080379,13.949347,18.36450252,51.66362871,21.8879496,54.07377959,12.21567833,31.64298189,26.79020065,20.54993666,33.43123123,63.6989023,40.27629453,19.52448838,23.94027824,8.332147833,19.8239512,20.20025286
510,24.80893221,22.85955075,60.47844248,24.12888854,21.07132567,2.410378542,22.95460978,18.00965934,0.918267394,3.730123101,45.07126253,51.5932892,52.05868311,38.04491047,56.28858001,40.29937004,9.78493836,50.79976088,5.246249816,12.56462388,34.37545224,40.68265787,62.88862478,8.86332693,1.201519467,39.05110591,21.00767242,44.4279046,34.51513667,53.61765849,13.21470028,46.07912233,4.544547059,53.19728376,14.64300234,15.00578473,54.22612438,85.20636386,46.85213043,66.08845168,30.23109285,63.61699458,22.6483642,5.0584857,11.11220971,45.76893565,21.00978264,184.6933025,43.73673637,11.20833175,9.362472135,75.01541546,33.30611284,60.01443939,10.52481798,25.75202539,27.25231202,60.76183384,13.74938619,18.91233139,51.72083508,21.51570071,54.59606525,11.96947063,33.15707351,26.46750938,20.07493164,33.97596605,63.73396379,40.47323885,20.54964185,23.68510933,8.544260777,20.56799448,20.75679989
511,24.6588362,23.42002556,60.58693563,23.86044916,22.10024283,2.404860451,24.05529493,17.86946778,0.946415973,3.956175547,45.16187462,52.41848322,52.10711434,38.90471072,57.06679519,40.0259304,9.603702366,50.97090932,5.079152214,12.98478479,34.86769362,40.8455598,62.99853532,8.850953515,1.196013772,39.1515713,20.96550524,44.65717458,35.57435676,53.65149866,13.47923956,46.12131727,4.487986602,53.45186078,14.43203339,14.99065889,54.29847437,85.21458639,47.09375032,66.38406732,31.64242698,63.66886083,23.70617303,5.255789963,11.69682973,45.90949631,20.74104921,184.8558501,43.90552795,11.58559014,9.196737103,75.06095715,34.29918801,60.44224784,10.77393118,26.89119971,27.01430641,61.1092712,13.55538623,19.44794374,51.77372517,21.15524235,55.09773277,11.73227987,34.61479286,26.15390423,19.6172061,34.49276999,63.76717958,40.66140193,21.54036056,23.43829363,8.790951016,21.30281622,21.29753935
512,24.51362849,23.96809126,60.69070216,23.60124043,23.07381222,2.399697327,25.10187807,17.73977735,0.977995785,4.211423262,45.24467892,53.19207996,52.15214867,39.741319,57.78293469,39.75370235,9.429012688,51.13081523,4.919242941,13.38351928,35.32088072,40.99963737,63.09899128,8.838979494,1.190532389,39.2469236,20.92860437,44.86955951,36.55743951,53.68306394,13.73075112,46.16577624,4.437340681,53.69331914,14.22975487,14.9746535,54.36084099,85.22208774,47.31993978,66.66666607,32.97596443,63.72132964,24.70601355,5.481930777,12.2646568,46.04460134,20.48208778,185.0248925,44.06702101,11.95324328,9.03926622,75.10786158,35.22540812,60.83912893,11.01815074,27.98214136,26.78128403,61.44248421,13.36892612,19.96644509,51.82110414,20.80939739,55.57216962,11.50610798,35.9939971,25.85152494,19.18011252,34.97343553,63.79814649,40.83866909,22.48297988,23.20195599,9.078533736,22.02211632,21.81716313
513,24.37454731,24.49979492,60.78891098,23.35321662,23.97714184,2.394931218,26.0792165,17.62250141,1.013401972,4.499728959,45.31799253,53.90332413,52.19317487,40.54591831,58.4237968,39.4838354,9.262296541,51.27694464,4.767502537,13.75473451,35.72615492,41.14386487,63.18833103,8.827370141,1.185079185,39.33627405,20.89769957,45.06201724,37.44624984,53.7119681,13.96586989,46.21295732,4.393376503,53.91829382,14.03781555,14.95756407,54.41143378,85.22891889,47.52759737,66.93408557,34.20996741,63.77493869,25.63187535,5.74129559,12.80961849,46.17312278,20.23461943,185.2016463,44.21980819,12.30751401,8.891526556,75.15688198,36.06978985,61.1984707,11.25532937,29.01073474,26.55459109,61.7608412,13.19158483,20.46294099,51.86177716,20.48098868,56.01276325,11.29295691,37.27254337,25.56251126,18.76700336,35.40975514,63.82646131,41.00292562,23.36383524,22.97822126,9.413324121,22.71959469,22.31036311
514,24.23631368,25.04009972,60.88400123,23.10519705,24.88660603,2.390202111,27.06886828,17.5063915,1.050490917,4.819469108,45.38621746,54.59493248,52.23019221,41.38607643,59.02994636,39.20368065,9.09582651,51.41906823,4.620834185,14.13581548,36.11938821,41.27460744,63.26639758,8.814630283,1.179040002,39.41974923,20.86766018,45.23990766,38.3197388,53.7369461,14.200801,46.25526452,4.351457311,54.14193325,13.84851737,14.93494077,54.44830408,85.23260243,47.72272829,67.1901017,35.47181138,63.82118164,26.57500497,6.025353278,13.37568892,46.29635171,19.98904846,185.3801574,44.36626053,12.67886921,8.747157985,75.20156458,36.89031826,61.54366111,11.49999605,30.06171842,26.32690229,62.05692406,13.0168104,20.965038,51.89821804,20.15713262,56.45194886,11.08514306,38.58180289,25.27520436,18.36497707,35.83197767,63.85125344,41.16101674,24.25805636,22.75736645,9.779744128,23.44127637,22.80191948
515,24.09343224,25.61232008,60.97877516,22.84653807,25.87712213,2.385180127,28.1499205,17.38076328,1.087194137,5.164656854,45.45465949,55.31174801,52.26392833,42.32270492,59.64746337,38.90244779,8.922124073,51.56751621,4.475746681,14.56197672,36.53801371,41.39035145,63.33503834,8.799694401,1.17195136,39.49849359,20.83377541,45.41087477,39.25862039,53.75752753,14.45168035,46.28646212,4.307223233,54.37956227,13.65414246,14.90368991,54.47210148,85.23123153,47.9135229,67.44011093,36.8826934,63.85303088,27.62278787,6.322319355,14.00291468,46.41658539,19.73616418,185.5545238,44.5098266,13.09454707,8.599653805,75.23619001,37.74831707,61.90010999,11.76557611,31.21531965,26.09113241,62.32596506,12.83775257,21.49917711,51.93371085,19.82483282,56.92187804,10.87453092,40.04643075,24.97832907,17.96035653,36.27251645,63.87234376,41.32058943,25.23815082,22.5295127,10.15837182,24.22896909,23.31667816
516,23.94681665,26.21002997,61.07294635,22.57999952,26.93161269,2.379952517,29.30352398,17.24837635,1.124019472,5.532609916,45.52299128,56.0462048,52.29486456,43.33700254,60.27141895,38.58407421,8.742989778,51.72059399,4.332628983,15.02386972,36.97551444,41.49325305,63.39559825,8.783172251,1.164043142,39.57314517,20.7974049,45.57530257,40.2474039,53.77451803,14.71503898,46.30904853,4.261856805,54.62808048,13.45630987,14.86564118,54.48493279,85.22571304,48.10015753,67.68438181,38.41160801,63.87324223,28.75342196,6.63170123,14.67933192,46.53420507,19.47826507,185.72604,44.65071538,13.54592747,8.450261221,75.26261313,38.63381091,62.26423828,12.04826668,32.45065586,25.84898773,62.57130813,12.65554296,22.05871551,51.96827616,19.4867429,57.41551284,10.66244453,41.6342099,24.67460061,17.55533085,36.7264107,63.8903663,41.48073166,26.28652073,22.29655109,10.54975656,25.07004675,23.84942963
517,23.79738054,26.82680336,61.16622838,22.30834126,28.03300023,2.37460653,30.51082957,17.11199033,1.161474762,5.920646012,45.5908855,56.79073694,52.3234822,44.41016802,60.89688419,38.25249732,8.560224177,51.87660696,4.191870051,15.51214597,37.42537339,41.5854684,63.44942223,8.765673587,1.155545228,39.64434199,20.75990827,45.73357507,41.27059866,53.78872328,14.98740793,46.32552218,4.216540566,54.88438743,13.25663866,14.82262424,54.4889048,85.21695376,48.28280846,67.9231829,40.02754979,63.88457152,29.9451052,6.95300631,15.39297682,46.64959201,19.21764962,185.8960008,44.78913582,14.02439024,8.300227442,75.28268879,39.53682438,62.63246689,12.3442649,33.74684448,25.60217456,62.79629716,12.47131316,22.63701041,52.00193453,19.14551651,57.92581532,10.45020795,43.31292326,24.36673421,17.1520891,37.18869962,63.90595506,41.64053142,27.38556825,22.06037272,10.95444769,25.95188325,24.39496436
518,23.64603755,27.45621424,61.25833483,22.0343231,29.16420728,2.369229418,31.7529881,16.97436481,1.200067845,6.326082859,45.65801482,57.53777852,52.35026256,45.52340012,61.51893019,37.91165453,8.375627818,52.03386052,4.053858843,16.01745696,37.88107358,41.66915364,63.49785525,8.747808165,1.146687501,39.7127221,20.72264515,45.88607628,42.31271398,53.80094894,15.26531825,46.33838152,4.172457052,55.14538273,13.05674789,14.77646878,54.48612435,85.20586054,48.46165202,68.15678275,41.69951331,63.88977455,31.17603552,7.285742003,16.13188553,46.76312747,18.95661632,186.0657006,44.92529691,14.52131526,8.150799673,75.29827183,40.4473821,63.00121674,12.6497679,35.08300294,25.3523992,63.00427609,12.28619477,23.22741898,52.03470653,18.80380729,58.44574754,10.23914523,45.05035378,24.05744509,16.75282039,37.65442243,63.91974407,41.79907667,28.51769548,21.82286868,11.37299457,26.86185249,24.94807283
519,23.49370132,28.09183656,61.34897928,21.7607049,30.30815636,2.363908429,33.01115039,16.83825939,1.240306562,6.746238175,45.72405191,58.27976363,52.37568697,46.65789756,62.13262804,37.56548323,8.191001251,52.19066005,3.918984318,16.53045419,38.33609801,41.74646494,63.54224222,8.730185738,1.137699842,39.77892352,20.68697517,46.03319019,43.35825917,53.81200068,15.54530099,46.35012497,4.130788801,55.40796593,12.8582566,14.72900447,54.47869822,85.19334021,48.63686451,68.38544992,43.39649311,63.89160716,32.42441086,7.629415719,16.88409422,46.87519272,18.69746366,186.2364342,45.05940762,15.02808237,8.00322512,75.31121712,41.35550869,63.36690875,12.96097281,36.43824865,25.10136795,63.1985888,12.1013194,23.82329844,52.06661273,18.46426887,58.96827154,10.03058043,46.81428439,23.74944848,16.3597138,38.11861833,63.93236734,41.9554554,29.66530458,21.58593006,11.80594655,27.78732836,25.50354551
520,23.34128549,28.72724432,61.4378753,21.4902465,31.44777002,2.358730816,34.26646728,16.70643369,1.282698751,7.178429678,45.78866943,59.00912635,52.40023673,47.79485909,62.73304885,37.21792083,8.008145025,52.34531097,3.787635436,17.04178915,38.78392969,41.81955843,63.58392811,8.713416063,1.128812134,39.84358429,20.65425795,46.17530081,44.39174354,53.82268415,15.82388717,46.36325096,4.092718349,55.66903663,12.66278387,14.68206101,54.46873325,85.18029957,48.80862223,68.60945295,45.08748379,63.89282516,33.66842916,7.983534865,17.63763906,46.98616901,18.44249014,186.4094961,45.19167691,15.53607143,7.85875099,75.32337949,42.25122877,63.72596385,13.27407679,37.79169906,24.8507871,63.38257923,11.91781864,24.41800596,52.09767371,18.1295549,59.48634939,9.825837595,48.57249803,23.4454596,15.97495844,38.57632653,63.9444589,42.10875558,30.81079766,21.35144793,12.25385298,28.71568478,26.05617288
521,23.18970371,29.35601148,61.52473648,21.22570772,32.56597077,2.353783826,35.5000896,16.58164731,1.327752254,7.619975086,45.85154006,59.71830078,52.42439316,48.91548345,63.31526372,36.87290473,7.82885969,52.49611866,3.660201155,17.54211333,39.21805162,41.89059027,63.62425784,8.698108893,1.120254259,39.90734244,20.62585311,46.31279214,45.39767641,53.83380503,16.09760786,46.38025792,4.059428235,55.92549439,12.47194874,14.63746806,54.45833622,85.16764548,48.9771015,68.82906041,46.74147988,63.89618437,34.88628836,8.34760685,18.38055621,47.09643759,18.19399424,186.5861809,45.32231375,16.0366623,7.71862449,75.3366138,43.12456696,64.07480296,13.58527696,39.12247158,24.60236295,63.55959128,11.73682409,25.00489874,52.12791001,17.802319,59.99294314,9.626240787,50.29277764,23.14819369,15.60074339,39.02258624,63.95665275,42.25806519,31.93657686,21.12131341,12.71726321,29.63429564,26.60074542
522,23.0398696,29.97171201,61.60927641,20.96984841,33.64568114,2.349154711,36.69316819,16.46665985,1.375974908,8.068192116,45.91233647,60.39972099,52.44863757,50.00096939,63.87434375,36.53437233,7.654945795,52.64138853,3.537070433,18.02207823,39.63194682,41.96171661,63.66457636,8.684873984,1.112256099,39.970836,20.60312029,46.4460482,46.36056709,53.84616897,16.36299409,46.40364429,4.032100995,56.17423881,12.28737026,14.59705531,54.44961396,85.15628475,49.14247863,69.04454084,48.32747597,63.90444061,36.05618639,8.721139082,19.10088184,47.20637974,17.95427446,186.7677834,45.45152713,16.52123483,7.584092825,75.3527749,43.96554786,64.40984699,13.89077045,40.40968364,24.35780182,63.73296886,11.55946737,25.57733398,52.15734223,17.48521483,60.48101485,9.433114056,51.94290615,22.86036596,15.23925775,39.45243667,63.96958291,42.4024722,33.02504432,20.89741756,13.19672659,30.53053484,27.1320536
523,22.89269682,30.56791989,61.69120864,20.72542842,34.66982367,2.344930721,37.82685387,16.36423092,1.427874554,8.520398488,45.97073132,61.04582108,52.47345127,51.03251565,64.40536003,36.20626103,7.48820389,52.77942596,3.418632231,18.47233534,40.01909827,42.03509361,63.70622861,8.67432109,1.105047534,40.03470302,20.58741911,46.57545298,47.26492489,53.86058164,16.61657691,46.4359085,4.011919166,56.41216945,12.11066751,14.56265243,54.44467328,85.1471242,49.30492992,69.2561628,49.81446661,63.9203497,37.15632119,9.103638969,19.78665211,47.3163767,17.72562929,186.955598,45.579526,16.98116889,7.456403203,75.37371764,44.7641961,64.72751687,14.18675441,41.63245267,24.11880998,63.90605589,11.38688006,26.12866886,52.18599091,17.18089602,60.94352656,9.247781456,53.4906665,22.58469164,14.89269061,39.86091703,63.98388341,42.54106459,34.05860216,20.68165149,13.69279248,31.39177628,27.6448879
