wl,W_525,W_526,W_527,W_528,W_529,W_530,W_531,W_532,W_533,W_534,W_535,W_536,W_537,W_538,W_539,W_540,W_541,W_542,W_543,W_544,W_545,W_546,W_547,W_548,W_27,W_29,W_30,W_32,W_33,W_34,W_130,W_131,W_132,W_133,W_134,W_135,W_136,W_137,W_138,W_139,W_140,W_141
505,38.42907599,51.21871728,48.36428294,36.00121792,40.54702441,40.29353815,32.96823285,54.3350021,32.58607227,51.07438943,45.26122537,39.49186153,62.62710035,49.60114305,52.36876579,44.36827858,48.63059202,51.59432301,53.23466541,58.02779949,60.25640045,46.57636179,52.83252211,51.69692507,48.33725299,49.84052738,49.650106,65.11796229,56.56979745,55.61141892,46.69298834,44.87095883,46.4712252,48.79329952,47.31388197,42.75081779,53.62864071,53.27326245,64.80866326,29.14893609,42.82392655,50.13918861
506,38.51434291,51.32242428,48.46238581,36.05980195,40.61991462,40.39529372,33.08004313,54.52193825,32.67303151,51.15491956,45.32408216,39.54031743,62.72310725,49.72030452,52.45355286,44.4452976,48.72423933,51.67777897,53.33232277,58.16154973,60.41014823,46.66245149,52.92533968,51.87839766,48.3884576,49.89752289,49.67463117,65.19450126,56.61835097,55.66238546,46.82488501,44.95560722,46.86206665,49.31616669,47.73574523,43.04809956,53.74604581,53.46228158,64.93611173,29.20078402,42.97379277,50.3118106
507,38.59870454,51.42502615,48.55959497,36.11772049,40.69210874,40.49658742,33.19178457,54.70862505,32.76026166,51.23057666,45.38490275,39.58675152,62.81466171,49.83563146,52.53336145,44.51804354,48.81293187,51.75587697,53.42337192,58.28730024,60.55960532,46.74515473,53.01346432,52.0549616,48.43843111,49.95261984,49.69803594,65.26702613,56.66330919,55.71192358,46.95204596,45.03626302,47.24409899,49.82819711,48.14841753,43.33972123,53.8559244,53.64719933,65.05935897,29.25010423,43.1195516,50.47974273
508,38.68159437,51.52600924,48.65518553,36.1746819,40.76312578,40.596469,33.30222019,54.89281736,32.84658073,51.30292943,45.44407068,39.63190513,62.90282159,49.94742896,52.60985016,44.58787564,48.89796271,51.83030178,53.50989479,58.40721507,60.70491594,46.82509723,53.09796099,52.2266047,48.48727917,50.00583954,49.72061751,65.33630716,56.70594947,55.76018443,47.07524175,45.11369069,47.61534355,50.32602924,48.54950804,43.62390966,53.96047619,53.82776629,65.17886419,29.29748594,43.26119328,50.64317326
509,38.76244592,51.62485992,48.74843255,36.23039454,40.83248477,40.69398821,33.41011299,55.07227009,32.93080672,51.37354657,45.50196946,39.67651962,62.98864476,50.05600212,52.68467755,44.65615319,48.98062497,51.9027382,53.59397328,58.52345829,60.8462243,46.90290468,53.17989469,52.39331478,48.53510744,50.05720332,49.74267311,65.40311457,56.7475492,55.80731916,47.19524295,45.1886547,47.97382164,50.80630155,48.9366259,43.89889172,54.06190087,54.00373307,65.29508657,29.34351835,43.39870802,50.80229043
510,38.84069269,51.72106454,48.83861112,36.28456676,40.8997047,40.7881948,33.51422598,55.24473809,33.01175763,51.44399678,45.55898261,39.72133634,63.07318909,50.16165605,52.7595022,44.72423543,49.06221173,51.97487098,53.67768933,58.63819394,60.98367463,46.97920278,53.2603304,52.55507965,48.58202161,50.10673249,49.76449994,65.46821863,56.78938575,55.85347893,47.31282016,45.26191952,48.31755459,51.26565248,49.3073803,44.16289427,54.16239815,54.1748503,65.40848531,29.38879064,43.53208607,50.9572825
511,38.91576818,51.81410944,48.92499632,36.33690693,40.96430459,40.8781385,33.61332216,55.40797627,33.08825148,51.51584875,45.61549367,39.76709665,63.15751244,50.26469582,52.83598268,44.79348163,49.1440161,52.04838491,53.76312484,58.75358608,61.11741112,47.05461723,53.3403331,52.71188713,48.62812732,50.15444839,49.78639524,65.53238959,56.83273649,55.89881488,47.42874393,45.33424961,48.64456372,51.70072049,49.65938038,44.41414418,54.26416772,54.34086857,65.51951961,29.43389202,43.66131766,51.10833772
512,38.9871059,51.90348099,49.00686324,36.38712339,41.02580346,40.96286909,33.70616453,55.55973949,33.15910626,51.59067119,45.67188615,39.81454188,63.24267269,50.36542655,52.91577758,44.86525106,49.22733116,52.12496476,53.85236173,58.87179878,61.24757799,47.12977373,53.42096778,52.86372502,48.67353025,50.20037233,49.8086562,65.59639767,56.87887882,55.94347816,47.54378484,45.40640945,48.95287036,52.10814405,49.99023532,44.65086832,54.36940931,54.50153849,65.62864866,29.47941169,43.78639302,51.25564432
513,39.05413935,51.98866553,49.08348694,36.43492451,41.08372032,41.04143629,33.7915161,55.69778264,33.22313998,51.6700328,45.72854357,39.8644134,63.32972768,50.46415332,53.00054546,44.94090298,49.31345003,52.20629531,53.94748192,58.99499608,61.37431947,47.20529798,53.50329942,53.01058116,48.71833607,50.24452563,49.83158006,65.66101315,56.92909009,55.98761991,47.65871348,45.47916349,49.24049582,52.4845616,50.29755427,44.87129354,54.48032259,54.65661067,65.73633166,29.52593886,43.90730237,51.39939057
514,39.12013414,52.07390725,49.15957758,36.48274204,41.14141108,41.11879173,33.87545409,55.8318957,33.28618383,51.75097503,45.78658329,39.91709385,63.41779079,50.56081703,53.08679749,45.0175137,49.39937397,52.2879452,54.04177361,59.11673783,61.50018621,47.28056425,53.5848867,53.15370404,48.76343504,50.28605984,49.85480585,65.72345491,56.98016759,56.03174555,47.77276794,45.54953523,49.50951359,52.83247027,50.5837884,45.07883065,54.58992777,54.81147817,65.84324375,29.57207059,44.0248462,51.54078933
515,39.18823577,52.16303311,49.2395579,36.53276827,41.20198617,41.19980837,33.96402844,55.97214323,33.35403519,51.8294281,45.84642962,39.97200333,63.50500221,50.65505072,53.16996995,45.09130288,49.48134957,52.36463117,54.1277704,59.2296545,61.62698794,47.3543874,53.66265948,53.29408424,48.8093697,50.3243268,49.8777127,65.78075083,57.02820722,56.07605635,47.88449434,45.61440488,49.76390606,53.15785672,50.85369936,45.27819335,54.6904095,54.97057112,65.94938825,29.61607216,44.139677,51.68054504
516,39.25769764,52.25490365,49.32227195,36.58435238,41.26459639,41.28341795,34.05596126,56.11669204,33.42546136,51.90529383,45.90742651,40.02843935,63.59096001,50.74669772,53.25010909,45.16234485,49.55953789,52.43676015,54.20642237,59.33451615,61.75375739,47.42655404,53.73673954,53.43132261,48.85572409,50.35964828,49.90020803,65.83338466,57.07343425,56.12024728,47.99362521,45.674322,50.00455789,53.46259372,51.10836205,45.4695629,54.78271419,55.13219574,66.05421662,29.65803507,44.25156305,51.81808336
517,39.32777313,52.3483794,49.40656378,36.63684358,41.32839251,41.36855224,34.14997467,56.26370889,33.49922967,51.97847406,45.96891793,40.08569941,63.67526228,50.83560136,53.32726112,45.23071391,49.63409998,52.50473906,54.27867956,59.43209283,61.87952733,47.49685079,53.80724866,53.56502002,48.90208226,50.39234605,49.92219921,65.88184013,57.11607394,56.1640133,48.09989311,45.72983615,50.23235376,53.74855407,51.34885135,45.65312054,54.86778824,55.29465826,66.15718029,29.69805081,44.36027265,51.95282993
518,39.39771561,52.44232091,49.49127742,36.68959103,41.39252532,41.45414298,34.24479079,56.41136059,33.5741074,52.0488706,46.03024782,40.14308103,63.75750712,50.92160496,53.4014723,45.29648437,49.70519689,52.56897482,54.34549203,59.5231546,62.00333049,47.56506425,53.87430861,53.69477733,48.94802825,50.42274188,49.94359364,65.92660098,57.15635159,56.20704937,48.20303059,45.78149688,50.44817835,54.01761052,51.57624218,45.82904753,54.94657806,55.4562649,66.25773072,29.73621088,44.46557406,52.08421039
519,39.46677848,52.53558869,49.57525691,36.74194393,41.45614561,41.53912194,34.33913173,56.55781391,33.64886186,52.1163853,46.09076016,40.1998817,63.83729261,51.00455185,53.47278886,45.35973054,49.77298968,52.62987437,54.40780985,59.6084715,62.12419964,47.63098102,53.93804119,53.8201954,48.99314612,50.45115754,49.96429871,65.96815095,57.19449245,56.24905045,48.30277018,45.82985374,50.65291631,54.27163586,51.79160941,45.9975251,55.02003007,55.61532189,66.35531935,29.77260678,44.56723559,52.21165038
520,39.53421512,52.62704329,49.6573463,36.79325146,41.51840417,41.62242087,34.43171959,56.70123564,33.72226037,52.18091998,46.14979889,40.25539894,63.91421683,51.08428536,53.54125705,45.42052674,49.83763941,52.68784463,54.46658307,59.68881359,62.24116752,47.69438772,53.99856815,53.94087511,49.03701989,50.47791479,49.98422182,66.00697376,57.23072181,56.28971152,48.39884445,45.87545629,50.84745234,54.51250287,51.99602795,46.15873451,55.08909067,55.77013545,66.44939763,29.80733,44.6650255,52.33457554
521,39.5992789,52.71554525,49.73638963,36.84286282,41.57845178,41.70297152,34.52127651,56.83979258,33.79307022,52.24237647,46.20670797,40.30893026,63.98787788,51.1606488,53.60692309,45.47894726,49.89930713,52.74329252,54.52276174,59.76495091,62.35326689,47.75507095,54.05601129,54.05641731,49.07923363,50.50333542,50.00327036,66.04355315,57.26526495,56.32872752,48.49098593,45.91885409,51.03267109,54.74208432,52.19057269,46.31285701,55.15470626,55.9190118,66.539417,29.84047203,44.75871208,52.45241152
522,39.66122321,52.79995509,49.81123093,36.89012719,41.63543922,41.77970566,34.60652458,56.9716515,33.86005872,52.3006566,46.26083137,40.35977317,64.05787384,51.23348552,53.66983322,45.53506643,49.95815389,52.79662498,54.57729593,59.83765351,62.45953049,47.81281732,54.11049238,54.16642287,49.11937137,50.52774118,50.02135172,66.07837287,57.29834713,56.36579344,48.57892717,45.96059669,51.20945724,54.962253,52.37631853,46.46007384,55.21782326,56.06025717,66.62482891,29.87212438,44.84806362,52.56458396
523,39.71930144,52.87913335,49.88071425,36.93439374,41.68851729,41.85155503,34.68618592,57.0949792,33.92199318,52.35566219,46.31151304,40.40722516,64.1238028,51.30263884,53.7300337,45.58895854,50.01434075,52.84824892,54.6311357,59.90769146,62.55899109,47.86741344,54.1621332,54.27049265,49.15701716,50.55145385,50.03837329,66.11191665,57.33019363,56.40060421,48.66240073,46.00123364,51.37869547,55.17488166,52.55434036,46.60056626,55.27938807,56.19217779,66.70508481,29.90237854,44.9328484,52.6705185
524,39.77276697,52.95194057,49.94368363,36.97501168,41.73683676,41.91745139,34.75898265,57.20794245,33.9776409,52.40729509,46.35809694,40.45058376,64.18526285,51.36795207,53.78757074,45.64069792,50.06802877,52.89857127,54.6852311,59.97583479,62.65068142,47.91864591,54.21105553,54.36822751,49.19175504,50.5747952,50.05424247,66.14466822,57.36102973,56.43285482,48.74113915,46.04131451,51.54127044,55.38184311,52.72571307,46.73451551,55.3403471,56.31307987,66.77963615,29.93132601,45.0128347,52.76964079
525,39.82087317,53.01723728,49.99898311,37.01133019,41.77954843,41.9763265,34.82363687,57.30870805,34.02576919,52.4554571,46.39992703,40.48914647,64.24185207,51.42926856,53.8424906,45.69035888,50.11937899,52.94799896,54.74053218,60.04285356,62.73363425,47.96630135,54.25738114,54.45922833,49.22316907,50.598087,50.06886664,66.17711131,57.39108071,56.46224023,48.81487498,46.08138884,51.69806684,55.5850101,52.89151157,46.86210284,55.40164676,56.42126965,66.84793437,29.95905828,45.0877908,52.86137646
526,39.86393547,53.07701428,50.04773547,37.04412776,41.81766567,42.02973489,34.88243531,57.39946596,34.06824611,52.49777841,46.43704902,40.52372312,64.29094676,51.48383024,53.89247531,45.73617232,50.16487516,52.99290562,54.79164175,60.10182258,62.80554692,48.00853713,54.29714517,54.54053161,49.25144674,50.61901679,50.08163777,66.20503235,57.41799524,56.48874391,48.88131235,46.11765793,51.83609684,55.76648075,53.03819794,46.97615085,55.45700487,56.5162733,66.90769659,29.9836606,45.15498572,52.94319831
527,39.90302398,53.13404369,50.0920886,37.07472162,41.85290586,42.0800482,34.93855111,57.48393534,34.10787901,52.53256766,46.47022224,40.55571696,64.33097739,51.52969854,53.93570018,45.77669415,50.20165294,53.03005608,54.83335907,60.14660122,62.86573146,48.04417947,54.3271897,54.61032334,49.27719944,50.63545643,50.09219513,66.22465586,57.43971432,56.51269537,48.93899236,46.14659667,51.94444541,55.91044808,53.15421898,47.07096568,55.50056025,56.59959972,66.95779222,30.00356884,45.21258509,53.01382979
528,39.93852419,53.18835802,50.13242423,37.10326902,41.88547581,42.12742387,34.99203601,57.56257673,34.14484416,52.56074448,46.4998611,40.58531558,64.36312336,51.56794597,53.97295137,45.81248613,50.23085128,53.060444,54.8669289,60.17913633,62.91564267,48.07401819,54.34884695,54.66992863,49.3006471,50.6480041,50.10081706,66.23712278,57.45690168,56.53430859,48.98890301,46.16916501,52.0271064,56.02192731,53.24362667,47.14895385,55.53389081,56.67252914,66.99940115,30.01940042,45.26170213,53.0745726
529,39.97082155,53.23998981,50.16912407,37.12992725,41.91558234,42.17201936,35.04294178,57.63585068,34.17931782,52.58322848,46.52638,40.61270658,64.38856404,51.59964504,54.00501503,45.84411005,50.25360913,53.08506309,54.89359602,60.20137479,62.95673533,48.09884313,54.36344911,54.72067256,49.3220096,50.65725801,50.10778192,66.24357405,57.47022104,56.55379758,49.03203233,46.18632293,52.08807363,56.10593363,53.31047295,47.21252189,55.55857447,56.73634182,67.03370327,30.03177276,45.30345004,53.1267284
530,40.00030153,53.28897157,50.20256984,37.15485356,41.94343226,42.2139921,35.09132015,57.70421774,34.21147623,52.60093924,46.55019335,40.63807756,64.40847882,51.62586828,54.03267732,45.87212766,50.27106544,53.10490702,54.9146052,60.21526345,62.99046425,48.11944412,54.37232839,54.76388023,49.34150688,50.66381635,50.11336807,66.24515059,57.48033611,56.57137632,49.06936832,46.19903037,52.13134094,56.16748222,53.3588098,47.26407633,55.57618912,56.79231801,67.06187845,30.04130327,45.33894203,53.17159886
531,40.0273496,53.33533583,50.23314326,37.17820523,41.96923238,42.25349954,35.1372229,57.76813846,34.24149566,52.61479639,46.57171554,40.66161612,64.42404707,51.6476882,54.05672439,45.89710076,50.28435916,53.12096948,54.93120121,60.22274919,63.01828422,48.136611,54.376817,54.80087675,49.35935883,50.66827731,50.11785386,66.24299335,57.48791062,56.5872588,49.10189898,46.20824731,52.16090217,56.21158829,53.39268916,47.30602372,55.58831269,56.84173797,67.08510658,30.04860938,45.36929132,53.21048565
532,40.05235122,53.3791151,50.26122605,37.20013952,41.99318951,42.29069912,35.18070176,57.82807338,34.26955237,52.62571953,46.59136097,40.68350985,64.43644819,51.66617732,54.0779424,45.9195911,50.29462925,53.13424415,54.94462882,60.22577886,63.04165001,48.1511336,54.37824715,54.8329872,49.37578536,50.6712391,50.12151763,66.23824326,57.49360829,56.60165902,49.13061234,46.2149337,52.18075115,56.24326703,53.41616299,47.34077057,55.59652307,56.88588195,67.10456755,30.05430851,45.3956111,53.24469046
533,40.07569187,53.42034192,50.28719993,37.22081371,42.01551046,42.32574828,35.2218085,57.88448307,34.29582261,52.63462827,46.60954404,40.70394636,64.44686156,51.68240817,54.09711749,45.94016046,50.30301465,53.14572473,54.9561328,60.22629933,63.06201644,48.16380174,54.37795104,54.86153668,49.39100639,50.6732999,50.12463775,66.23204124,57.49809285,56.61479097,49.15649639,46.22004951,52.19488171,56.26753363,53.43328327,47.37072342,55.60239817,56.9260302,67.12144124,30.05901807,45.41901459,53.27551496
534,40.09775701,53.4590488,50.31144661,37.24038505,42.03640205,42.35880447,35.26059486,57.93782806,34.32048264,52.64244221,46.62667917,40.72311323,64.45646655,51.69745326,54.11503584,45.95937062,50.31065431,53.15640488,54.96695792,60.22625748,63.08083828,48.17540527,54.37726087,54.88785029,49.40524181,50.67505792,50.12749258,66.22552825,57.50202802,56.62686863,49.18053915,46.22455469,52.2072877,56.2894033,53.44810193,47.3982888,55.60751591,56.96346298,67.13690754,30.06335549,45.44061501,53.30426081
535,40.11893211,53.49526826,50.33434782,37.25901082,42.05607108,42.39002513,35.29711261,57.9885689,34.34370871,52.65008095,46.64318074,40.74119807,64.46644255,51.7123851,54.13248358,45.97778335,50.31868718,53.16727831,54.97834896,60.22760015,63.09957033,48.18673402,54.37750885,54.91325313,49.41871155,50.67711135,50.13036045,66.2198452,57.50607752,56.63810601,49.20372863,46.22940921,52.22196295,56.31389122,53.46467096,47.42587324,55.6134542,56.99946053,67.15214633,30.06793818,45.46152555,53.3322297
536,40.13960264,53.52903282,50.35628528,37.27684829,42.07472437,42.4195677,35.33141348,58.03716615,34.36567708,52.65846411,46.65946316,40.75838848,64.47796894,51.72827622,54.15024688,45.99596042,50.32825221,53.1793387,54.99155068,60.23227422,63.11966737,48.19857781,54.3800272,54.93907028,49.4316355,50.68005839,50.13351973,66.21613304,57.51090507,56.64871709,49.22705283,46.23557303,52.2429013,56.34601259,53.4870423,47.45588327,55.62179094,57.0353031,67.1683375,30.07338357,45.48285943,53.36072329
537,40.16015405,53.56037501,50.3776407,37.29405472,42.09256872,42.44758962,35.36354924,58.08408036,34.38656402,52.66851129,46.67594084,40.77487206,64.4922251,51.74619914,54.16911189,46.0144636,50.34048836,53.19357972,55.00780786,60.24222655,63.14258422,48.21172649,54.3861481,54.96662686,49.44423358,50.68449723,50.13724877,66.2155327,57.5171744,56.65891586,49.25149977,46.24400611,52.27409657,56.39078261,53.51926791,47.49072542,55.63410403,57.07227096,67.18666093,30.08030906,45.50572986,53.39104327
538,40.18097183,53.58932735,50.39879581,37.31078738,42.10981096,42.47424834,35.39357165,58.12977207,34.40654577,52.68114209,46.69302816,40.7908364,64.51039043,51.76722636,54.18986477,46.03385466,50.35653457,53.21099507,55.02836526,60.25940401,63.16977564,48.22696989,54.39720377,54.99724794,49.45672569,50.69102607,50.14182592,66.21918511,57.52554923,56.66891633,49.27805745,46.25566842,52.31954261,56.45321647,53.56539976,47.53280624,55.6519714,57.11164435,67.20829651,30.08933209,45.53125005,53.42449129
539,40.19806729,53.61160719,50.4144116,37.32427532,42.12257495,42.49551535,35.41769174,58.16683106,34.42138561,52.69052305,46.70689307,40.80360498,64.52493843,51.78458049,54.20751294,46.05019277,50.37015465,53.22652634,55.04762034,60.27496592,63.19124175,48.23891703,54.40622789,55.02181735,49.46709423,50.69668697,50.14554876,66.22155341,57.5329411,56.6764535,49.29975948,46.26584985,52.35972889,56.50992413,53.60478409,47.56812991,55.66798714,57.14215326,67.22549207,30.09744396,45.55150296,53.45240426
540,40.20798502,53.62397799,50.42002817,37.33224866,42.12771094,42.50817718,35.43299958,58.18913029,34.42769229,52.69119742,46.71415588,40.81094836,64.52881475,51.79190259,54.21738211,46.05986197,50.37531125,53.23519418,55.05990095,60.2799725,63.19774286,48.24259339,54.40641801,55.03192759,49.47356942,50.69855877,50.14681689,66.21714618,57.53625591,56.67958647,49.31021724,46.26989325,52.37530261,56.53743475,53.61715678,47.58337035,55.67473953,57.15381391,67.23102424,30.10164863,45.55924631,53.4667488
541,40.21191039,53.62804145,50.41734586,37.33561627,42.12651527,42.51361383,35.44086539,58.19905509,34.42691031,52.68464985,46.71590959,40.81372471,64.52390698,51.79089294,54.22073579,46.06391143,50.37344159,53.23811086,55.06634746,60.27622192,63.19187412,48.23941348,54.39935212,55.02996681,49.47674294,50.69729484,50.14606173,66.20717251,57.53614888,56.67901527,49.31128535,46.26883796,52.37049419,56.54064231,53.60715423,47.58193861,55.67379772,57.14983587,67.22686608,30.1025825,45.5566054,53.46977122
542,40.21102876,53.62539924,50.40806505,37.33528705,42.12028431,42.51320528,35.44265939,58.19899076,34.42048419,52.67236502,46.71324721,40.81279221,64.51210268,51.7832518,54.21883754,46.06339031,50.36598286,53.23638865,55.06810026,60.26551235,63.17623068,48.23079182,54.38660824,55.01832317,49.47720645,50.69354855,50.14371469,66.19284149,57.53327522,56.67543996,49.30481845,46.26372333,52.34953404,56.52444079,53.57941284,47.56724575,55.6667309,57.13342872,67.21499067,30.10088199,45.54570554,53.46371783
543,40.20652551,53.61765308,50.39388609,37.33216987,42.11031442,42.50833153,35.43975181,58.19132263,34.40985842,52.65582759,46.70726173,40.80900905,64.49528943,51.77067945,54.21295088,46.05934777,50.35437229,53.23113984,55.06629973,60.24964195,63.15340767,48.21814293,54.36976437,54.99938482,49.47555164,50.68797328,50.14020718,66.17536221,57.52829016,56.66956059,49.2926712,46.25558871,52.31665257,56.49372419,53.53856901,47.54270281,55.65510823,57.10780207,67.19737108,30.09718351,45.52867206,53.45083495
544,40.19958599,53.60640464,50.37650934,37.32717363,42.09790194,42.50037259,35.4335129,58.17843602,34.39647751,52.63652224,46.69904617,40.8032334,64.4753548,51.75487615,54.20433935,46.05283296,50.34004708,53.2234767,55.06208624,60.2304089,63.12600024,48.20288131,54.35039851,54.9755399,49.47237017,50.68122238,50.13597061,66.15594378,57.52184892,56.66207721,49.27669824,46.24547344,52.2760802,56.45338648,53.48925914,47.51172086,55.64049889,57.07616548,67.17598037,30.09212347,45.50763025,53.43336886
545,40.19139557,53.59325563,50.35763515,37.32120719,42.08434324,42.49070844,35.42531286,58.16271624,34.38178597,52.61593364,46.68969352,40.79632344,64.45418638,51.73754218,54.19426649,46.04489505,50.32444444,53.21451149,55.05660017,60.20961137,63.09660354,48.18642149,54.33008868,54.94917657,49.46825373,50.67394924,50.13143639,66.13579526,57.51460671,56.65368988,49.25875419,46.23441687,52.23204734,56.40832164,53.43611963,47.47771096,55.62447203,57.04172854,67.1527916,30.08633828,45.48470543,53.41356589
546,40.18313963,53.57980774,50.33896389,37.31517946,42.07093468,42.48071909,35.41652194,58.14654862,34.36722831,52.59554646,46.68029678,40.78913736,64.43367173,51.7203778,54.18399582,46.03658319,50.30900158,53.2053565,55.0509819,60.18904754,63.06781271,48.17017796,54.31041287,54.92268298,49.46379397,50.66680722,50.12703593,66.11612578,57.50721876,56.64509863,49.24069372,46.22345836,52.1887844,56.36342367,53.38378688,47.44408416,55.60859684,57.00770084,67.12977787,30.08046434,45.46202292,53.39367233
547,40.17600351,53.56766265,50.32219592,37.3099993,42.05897261,42.47178452,35.40851037,58.13231847,34.35424902,52.57684536,46.67194895,40.78253334,64.41569843,51.70508328,54.1747909,46.02894653,50.29515571,53.19712401,55.04637181,60.17051556,63.04222289,48.15556525,54.29294909,54.89844729,49.45958258,50.66044969,50.12320065,66.0981444,57.5003403,56.63700353,49.22437145,46.21363725,52.15052181,56.32358655,53.3368973,47.41425152,55.59444247,56.97729195,67.10891222,30.07513806,45.44170802,53.37593451
548,40.1711726,53.55842206,50.30903158,37.30657561,42.04975338,42.46528474,35.40264836,58.12241111,34.34429261,52.56131501,46.66574303,40.77736955,64.40215406,51.69335889,54.16791524,46.02303424,50.28434405,53.19092628,55.04391027,60.15581362,63.02242922,48.14399787,54.27927536,54.87885764,49.45621122,50.65553003,50.12036195,66.08306023,57.49462653,56.63010462,49.21164203,46.20599288,52.12148996,56.29370426,53.30008728,47.3916241,55.58357811,56.95371147,67.09216773,30.07099586,45.42588606,53.36259871
549,40.16983225,53.55368767,50.30117125,37.30581726,42.04457336,42.46259973,35.40030616,58.11921186,34.33880358,52.55044009,46.66277203,40.77450418,64.39492618,51.6869049,54.16463239,46.01989548,50.2780038,53.18787559,55.04473768,60.14673989,63.01102685,48.13689034,54.27096966,54.86630219,49.45427158,50.6527016,50.11895124,66.07208235,57.49073269,56.62510195,49.20436011,46.20156461,52.10591929,56.27867078,53.27799322,47.37961295,55.57757291,56.94016898,67.08151746,30.06867414,45.41668233,53.35591126
550,40.17316783,53.55506116,50.30031528,37.30863314,42.0447289,42.46510951,35.40285398,58.12510604,34.33922645,52.54570525,46.66412895,40.77479541,64.39590239,51.68742158,54.16620588,46.0205794,50.27757217,53.18908421,55.04999439,60.14509254,63.01061092,48.13565716,54.26961001,54.86316908,49.45435532,50.65261777,50.11939994,66.06641987,57.48931398,56.62269558,49.20438032,46.20139179,52.10804019,56.2833801,53.27525153,47.38162913,55.57799605,56.93987406,67.0789345,30.06880931,45.41622215,53.35811846
551,40.17822305,53.55804687,50.3018354,37.31283458,42.04676716,42.46887002,35.40565257,58.13317051,34.34157231,52.54258578,46.66709028,40.77549319,64.40134367,51.69081839,54.16882973,46.02171466,50.27899044,53.19171092,55.05725099,60.14571885,63.01576716,48.13674657,54.27129374,54.86182021,49.45427944,50.65342534,50.12086836,66.06302392,57.48872911,56.6202438,49.20627939,46.20254573,52.11755335,56.29605998,53.27981489,47.38873823,55.58089797,56.94478445,67.07901013,30.06963381,45.41832745,53.36263565
552,40.18143482,53.55744345,50.30031167,37.31574517,42.04661514,42.46935184,35.40365178,58.13548703,34.34119139,52.5359702,46.66837623,40.77354694,64.40631007,51.69209579,54.16820736,46.01957523,50.27758151,53.19237004,55.0633985,60.14269129,63.01948606,48.13587566,54.27127957,54.85378328,49.45171526,50.6529813,50.12222529,66.05823102,57.48700404,56.61494581,49.20386406,46.20164058,52.12189425,56.30231807,53.27733172,47.39033141,55.58152249,56.94521932,67.07543294,30.06909909,45.41591738,53.36193415
553,40.18307834,53.55379406,50.29625692,37.3175422,42.04463899,42.46705682,35.39760554,58.13294834,34.33853692,52.52646314,46.66824539,40.76936404,64.41088769,51.69159054,54.16486636,46.0146782,50.273855,53.19135723,55.06855798,60.13664579,63.02196991,48.13336221,54.26988765,54.8401952,49.44703589,50.65150433,50.1234648,66.05232826,57.4842949,56.607263,49.19783403,46.19902985,52.12189553,56.30311823,53.26898199,47.38730806,55.58022883,56.94193035,67.06882186,30.06742013,45.40976309,53.35684425
554,40.18342879,53.54764189,50.290184,37.31840299,42.04120484,42.46248685,35.38826777,58.12644715,34.33406209,52.51466919,46.66695633,40.76335186,64.41516262,51.68963938,54.15933435,46.00754067,50.26832054,53.18896813,55.0728505,60.12821827,63.02342101,48.12952403,54.26743811,54.82219285,49.44061444,50.64921312,50.12458095,66.04560275,57.48075785,56.59765677,49.18888897,46.19506707,52.11838985,56.29942431,53.25594567,47.38056759,55.57737621,56.93566925,67.05979586,30.06481189,45.40063573,53.34819622
555,40.18276136,53.53953008,50.28260574,37.31850481,42.03667884,42.4561438,35.37639239,58.11687619,34.32822013,52.50119295,46.66476764,40.75591777,64.41922099,51.68657908,54.15213894,45.99867972,50.26148776,53.18549838,55.07639712,60.11804465,63.02404163,48.1246789,54.26425109,54.80091312,49.43282402,50.64632636,50.12556783,66.03834159,57.47654901,56.58658849,49.17772857,46.19010577,52.11220985,56.29220019,53.23940275,47.37100939,55.57332385,56.92718772,67.04897389,30.06148933,45.38930645,53.33682033
556,40.18135124,53.53000182,50.27403498,37.31802497,42.0314271,42.44852954,35.36273332,58.10512817,34.32146424,52.48663905,46.6619379,40.74746914,64.42314888,51.68274638,54.14380774,45.98861247,50.25386628,53.18124364,55.07931891,60.10676085,63.02403406,48.11914463,54.26064672,54.7774929,49.42403776,50.64306272,50.1264195,66.03083188,57.47182454,56.57451957,49.16505252,46.18449949,52.10418817,56.2824097,53.22053319,47.35953287,55.56843096,56.91723745,67.03697491,30.05766741,45.3765464,53.32354687
557,40.17947361,53.51960027,50.26498455,37.31714077,42.02581579,42.44014594,35.34804449,58.09209582,34.31424762,52.47161207,46.65872569,40.73841335,64.42703242,51.67847803,54.13486836,45.977856,50.24596574,53.17649955,55.08173693,60.09500279,63.02360061,48.11323901,54.25694513,54.75306909,49.41462878,50.6396409,50.12713005,66.02336074,57.46674057,56.56191139,49.15156051,46.17860174,52.09515746,56.27101671,53.20051697,47.34703741,55.56305678,56.90657015,67.02441788,30.0535611,45.36312674,53.30920611
558,40.17740367,53.50886861,50.25596729,37.3160295,42.02021102,42.43149488,35.33307981,58.07867185,34.30702351,52.45671662,46.6553896,40.72915776,64.43095771,51.6741108,54.1258484,45.96692742,50.23829576,53.17156176,55.08377225,60.0834064,63.02294355,48.10727983,54.25346647,54.72877858,49.40497018,50.63627957,50.12769355,66.01621526,57.46145325,56.54922535,49.13795221,46.17276607,52.08595038,56.25898507,53.18053408,47.33442242,55.55756052,56.89593751,67.01192173,30.04938537,45.34981861,53.29462832
